"Tabela 1620 - Série encadeada do índice de volume trimestral (Base: média 1995 = 100)"
"Variável - Série encadeada do índice de volume trimestral (Base: média 1995 = 100) (Número-índice)"
"";"Trimestre x Setores e subsetores"
"";"1º trimestre 1996";"2º trimestre 1996";"3º trimestre 1996";"4º trimestre 1996";"1º trimestre 1997";"2º trimestre 1997";"3º trimestre 1997";"4º trimestre 1997";"1º trimestre 1998";"2º trimestre 1998";"3º trimestre 1998";"4º trimestre 1998";"1º trimestre 1999";"2º trimestre 1999";"3º trimestre 1999";"4º trimestre 1999";"1º trimestre 2000";"2º trimestre 2000";"3º trimestre 2000";"4º trimestre 2000";"1º trimestre 2001";"2º trimestre 2001";"3º trimestre 2001";"4º trimestre 2001";"1º trimestre 2002";"2º trimestre 2002";"3º trimestre 2002";"4º trimestre 2002";"1º trimestre 2003";"2º trimestre 2003";"3º trimestre 2003";"4º trimestre 2003";"1º trimestre 2004";"2º trimestre 2004";"3º trimestre 2004";"4º trimestre 2004";"1º trimestre 2005";"2º trimestre 2005";"3º trimestre 2005";"4º trimestre 2005";"1º trimestre 2006";"2º trimestre 2006";"3º trimestre 2006";"4º trimestre 2006";"1º trimestre 2007";"2º trimestre 2007";"3º trimestre 2007";"4º trimestre 2007";"1º trimestre 2008";"2º trimestre 2008";"3º trimestre 2008";"4º trimestre 2008";"1º trimestre 2009";"2º trimestre 2009";"3º trimestre 2009";"4º trimestre 2009";"1º trimestre 2010";"2º trimestre 2010";"3º trimestre 2010";"4º trimestre 2010";"1º trimestre 2011";"2º trimestre 2011";"3º trimestre 2011";"4º trimestre 2011";"1º trimestre 2012";"2º trimestre 2012";"3º trimestre 2012";"4º trimestre 2012";"1º trimestre 2013";"2º trimestre 2013";"3º trimestre 2013";"4º trimestre 2013";"1º trimestre 2014";"2º trimestre 2014";"3º trimestre 2014";"4º trimestre 2014";"1º trimestre 2015";"2º trimestre 2015";"3º trimestre 2015";"4º trimestre 2015";"1º trimestre 2016";"2º trimestre 2016";"3º trimestre 2016";"4º trimestre 2016";"1º trimestre 2017";"2º trimestre 2017";"3º trimestre 2017";"4º trimestre 2017";"1º trimestre 2018";"2º trimestre 2018";"3º trimestre 2018";"4º trimestre 2018";"1º trimestre 2019";"2º trimestre 2019";"3º trimestre 2019";"4º trimestre 2019";"1º trimestre 2020";"2º trimestre 2020";"3º trimestre 2020";"4º trimestre 2020";"1º trimestre 2021";"2º trimestre 2021";"3º trimestre 2021";"4º trimestre 2021";"1º trimestre 2022";"2º trimestre 2022";"3º trimestre 2022";"4º trimestre 2022";"1º trimestre 2023"
"";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado";"PIB a preços de mercado"
"Brasil";"96,84";"100,12";"107,56";"104,31";"100,13";"104,88";"109,49";"108,21";"101,14";"106,46";"109,88";"106,66";"101,92";"106,04";"109,20";"108,97";"106,40";"110,25";"114,19";"113,98";"110,10";"112,82";"114,71";"113,38";"110,63";"115,41";"119,50";"119,24";"113,58";"116,31";"120,25";"119,94";"117,98";"123,65";"128,14";"127,39";"122,92";"129,18";"130,85";"130,13";"128,18";"132,13";"136,72";"136,37";"134,84";"140,77";"144,75";"145,43";"143,14";"149,69";"154,86";"146,92";"139,67";"146,39";"153,06";"154,75";"152,53";"158,86";"163,63";"163,55";"160,45";"166,33";"169,41";"167,75";"163,19";"167,97";"173,63";"171,91";"167,63";"174,73";"178,42";"176,26";"173,45";"173,97";"177,28";"175,86";"170,64";"169,20";"169,72";"166,15";"161,87";"163,75";"165,55";"162,39";"162,33";"165,04";"168,27";"166,58";"165,42";"167,71";"171,73";"169,17";"166,91";"169,67";"173,63";"172,05";"167,61";"152,49";"168,38";"171,42";"170,48";"171,42";"175,84";"175,08";"174,62";"177,74";"182,14";"178,43";"181,61"
"Fonte: IBGE - Contas Nacionais Trimestrais"

""
"Legenda"
"Símbolo";"Significado"
"-";"Zero absoluto, não resultante de um cálculo ou arredondamento.
Ex: Em determinado município não existem pessoas de 14 anos de idade sem instrução."
"0";"Zero resultante de um cálculo ou arredondamento.
Ex: A inflação do feijão em determinada Região Metropolitana foi 0.
Determinado município produziu 400 kg de sementes de girassol e os dados da tabela são expressos em toneladas."
"X";"Valor inibido para não identificar o informante.
Ex: Determinado município só possui uma empresa produtora de cimento, logo o valor de sua produção deve ser inibido."
"..";"Valor não se aplica.
Ex: Não se pode obter o total da produção agrícola em determinado município quando os produtos agrícolas são contabilizados com unidades de medida distintas."
"...";"Valor não disponível.
Ex: A produção de feijão em determinado município não foi pesquisada ou determinado município não existia no ano da pesquisa."
"A a Z
(exceto X)";"Significa uma faixa de valores. Varia em função da tabela (se for o caso).
Ex: O nível de precisão da produção estimada de combustíveis está na faixa A (95 a 100%)"
