id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2016-01-02 00:00:00;9339.24147213
S;SUL;2016-01-02 00:00:00;8018.28799999
SE;SUDESTE;2016-01-02 00:00:00;33302.76339080
N;NORTE;2016-01-02 01:00:00;5011.93800000
NE;NORDESTE;2016-01-02 01:00:00;9029.70986696
S;SUL;2016-01-02 01:00:00;7478.79699999
SE;SUDESTE;2016-01-02 01:00:00;31452.93065292
N;NORTE;2016-01-02 02:00:00;4970.29600000
NE;NORDESTE;2016-01-02 02:00:00;8831.43494221
S;SUL;2016-01-02 02:00:00;7184.90399999
SE;SUDESTE;2016-01-02 02:00:00;30397.49953239
N;NORTE;2016-01-02 03:00:00;4930.86700000
NE;NORDESTE;2016-01-02 03:00:00;8665.83035839
S;SUL;2016-01-02 03:00:00;6983.86999999
SE;SUDESTE;2016-01-02 03:00:00;29943.59581596
N;NORTE;2016-01-02 04:00:00;4862.36400000
NE;NORDESTE;2016-01-02 04:00:00;8514.60079708
S;SUL;2016-01-02 04:00:00;6889.86499999
SE;SUDESTE;2016-01-02 04:00:00;29688.03751437
N;NORTE;2016-01-02 05:00:00;4817.63900000
NE;NORDESTE;2016-01-02 05:00:00;8440.34473100
S;SUL;2016-01-02 05:00:00;6902.19999999
SE;SUDESTE;2016-01-02 05:00:00;29767.69492748
N;NORTE;2016-01-02 06:00:00;4748.23100000
NE;NORDESTE;2016-01-02 06:00:00;7832.36320699
S;SUL;2016-01-02 06:00:00;6843.48699999
SE;SUDESTE;2016-01-02 06:00:00;28960.75376322
N;NORTE;2016-01-02 07:00:00;4493.01399999
NE;NORDESTE;2016-01-02 07:00:00;7718.23715580
S;SUL;2016-01-02 07:00:00;6821.68999999
SE;SUDESTE;2016-01-02 07:00:00;28602.25170384
N;NORTE;2016-01-02 08:00:00;4391.35399999
NE;NORDESTE;2016-01-02 08:00:00;8138.31023345
S;SUL;2016-01-02 08:00:00;7429.47499999
SE;SUDESTE;2016-01-02 08:00:00;29961.57082250
N;NORTE;2016-01-02 09:00:00;4499.62899999
NE;NORDESTE;2016-01-02 09:00:00;8582.28502716
S;SUL;2016-01-02 09:00:00;7879.21300000
SE;SUDESTE;2016-01-02 09:00:00;31627.06326896
N;NORTE;2016-01-02 10:00:00;4554.09499999
NE;NORDESTE;2016-01-02 10:00:00;8823.29148219
S;SUL;2016-01-02 10:00:00;8211.66199999
SE;SUDESTE;2016-01-02 10:00:00;32752.03776974
N;NORTE;2016-01-02 11:00:00;4565.63600000
NE;NORDESTE;2016-01-02 11:00:00;8945.32260493
S;SUL;2016-01-02 11:00:00;8491.83100000
SE;SUDESTE;2016-01-02 11:00:00;33413.69190854
N;NORTE;2016-01-02 12:00:00;4557.12500000
NE;NORDESTE;2016-01-02 12:00:00;9035.76513090
S;SUL;2016-01-02 12:00:00;8484.41900000
SE;SUDESTE;2016-01-02 12:00:00;33702.56660011
N;NORTE;2016-01-02 13:00:00;4532.92200000
NE;NORDESTE;2016-01-02 13:00:00;9012.82368967
S;SUL;2016-01-02 13:00:00;8419.44299999
SE;SUDESTE;2016-01-02 13:00:00;33698.63198121
N;NORTE;2016-01-02 14:00:00;4555.97499999
NE;NORDESTE;2016-01-02 14:00:00;9045.87352526
S;SUL;2016-01-02 14:00:00;8427.57699999
SE;SUDESTE;2016-01-02 14:00:00;33682.64460242
N;NORTE;2016-01-02 15:00:00;4598.48100000
NE;NORDESTE;2016-01-02 15:00:00;9050.82537447
S;SUL;2016-01-02 15:00:00;8435.77799999
SE;SUDESTE;2016-01-02 15:00:00;33645.37291718
N;NORTE;2016-01-02 16:00:00;4533.59099999
NE;NORDESTE;2016-01-02 16:00:00;8918.23727652
S;SUL;2016-01-02 16:00:00;8465.33499999
SE;SUDESTE;2016-01-02 16:00:00;33589.18187624
N;NORTE;2016-01-02 17:00:00;4487.77499999
NE;NORDESTE;2016-01-02 17:00:00;8707.98042786
S;SUL;2016-01-02 17:00:00;8604.12699999
SE;SUDESTE;2016-01-02 17:00:00;33727.20457304
N;NORTE;2016-01-02 18:00:00;4418.50300000
NE;NORDESTE;2016-01-02 18:00:00;8637.93478544
S;SUL;2016-01-02 18:00:00;8888.06900000
SE;SUDESTE;2016-01-02 18:00:00;34151.41441951
N;NORTE;2016-01-02 19:00:00;4698.69900000
