id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2013-01-01 00:00:00;3799.16000000
NE;NORDESTE;2013-01-01 00:00:00;8426.39600000
S;SUL;2013-01-01 00:00:00;7263.28700000
SE;SUDESTE;2013-01-01 00:00:00;29751.17200000
N;NORTE;2013-01-01 01:00:00;3720.14000000
NE;NORDESTE;2013-01-01 01:00:00;8074.38900000
S;SUL;2013-01-01 01:00:00;7107.27100000
SE;SUDESTE;2013-01-01 01:00:00;29334.00600000
N;NORTE;2013-01-01 02:00:00;3700.76000000
NE;NORDESTE;2013-01-01 02:00:00;7961.68300000
S;SUL;2013-01-01 02:00:00;6682.92300000
SE;SUDESTE;2013-01-01 02:00:00;28631.56499999
N;NORTE;2013-01-01 03:00:00;3643.67000000
NE;NORDESTE;2013-01-01 03:00:00;7844.92500000
S;SUL;2013-01-01 03:00:00;6413.27900000
SE;SUDESTE;2013-01-01 03:00:00;27784.67899999
N;NORTE;2013-01-01 04:00:00;3582.13000000
NE;NORDESTE;2013-01-01 04:00:00;7748.30799999
S;SUL;2013-01-01 04:00:00;6136.44400000
SE;SUDESTE;2013-01-01 04:00:00;27173.21400000
N;NORTE;2013-01-01 05:00:00;3574.42999999
NE;NORDESTE;2013-01-01 05:00:00;7650.88499999
S;SUL;2013-01-01 05:00:00;5979.73799999
SE;SUDESTE;2013-01-01 05:00:00;26625.23499999
N;NORTE;2013-01-01 06:00:00;3512.25000000
NE;NORDESTE;2013-01-01 06:00:00;7009.06399999
S;SUL;2013-01-01 06:00:00;5718.24300000
SE;SUDESTE;2013-01-01 06:00:00;25108.60900000
N;NORTE;2013-01-01 07:00:00;3331.49000000
NE;NORDESTE;2013-01-01 07:00:00;6648.57199999
S;SUL;2013-01-01 07:00:00;5478.79100000
SE;SUDESTE;2013-01-01 07:00:00;24249.39200000
N;NORTE;2013-01-01 08:00:00;3301.32000000
NE;NORDESTE;2013-01-01 08:00:00;6696.25300000
S;SUL;2013-01-01 08:00:00;5661.06200000
SE;SUDESTE;2013-01-01 08:00:00;24657.46900000
N;NORTE;2013-01-01 09:00:00;3319.57999999
NE;NORDESTE;2013-01-01 09:00:00;6843.47600000
S;SUL;2013-01-01 09:00:00;5929.53300000
SE;SUDESTE;2013-01-01 09:00:00;25642.07299999
N;NORTE;2013-01-01 10:00:00;3352.23000000
NE;NORDESTE;2013-01-01 10:00:00;6964.88200000
S;SUL;2013-01-01 10:00:00;6227.20300000
SE;SUDESTE;2013-01-01 10:00:00;26530.20400000
N;NORTE;2013-01-01 11:00:00;3351.12000000
NE;NORDESTE;2013-01-01 11:00:00;6964.83900000
S;SUL;2013-01-01 11:00:00;6364.80800000
SE;SUDESTE;2013-01-01 11:00:00;27171.94599999
N;NORTE;2013-01-01 12:00:00;3351.46000000
NE;NORDESTE;2013-01-01 12:00:00;6920.81699999
S;SUL;2013-01-01 12:00:00;6189.52500000
SE;SUDESTE;2013-01-01 12:00:00;27155.45300000
N;NORTE;2013-01-01 13:00:00;3357.13000000
NE;NORDESTE;2013-01-01 13:00:00;6941.25000000
S;SUL;2013-01-01 13:00:00;6007.47500000
SE;SUDESTE;2013-01-01 13:00:00;26564.74400000
N;NORTE;2013-01-01 14:00:00;3372.34999999
NE;NORDESTE;2013-01-01 14:00:00;6967.01800000
S;SUL;2013-01-01 14:00:00;5890.85500000
SE;SUDESTE;2013-01-01 14:00:00;26333.51400000
N;NORTE;2013-01-01 15:00:00;3437.08000000
NE;NORDESTE;2013-01-01 15:00:00;6987.53500000
S;SUL;2013-01-01 15:00:00;5916.98799999
SE;SUDESTE;2013-01-01 15:00:00;26726.20200000
N;NORTE;2013-01-01 16:00:00;3447.50999999
NE;NORDESTE;2013-01-01 16:00:00;6931.70400000
S;SUL;2013-01-01 16:00:00;6082.57200000
SE;SUDESTE;2013-01-01 16:00:00;27049.99200000
N;NORTE;2013-01-01 17:00:00;3413.21000000
NE;NORDESTE;2013-01-01 17:00:00;6839.81200000
S;SUL;2013-01-01 17:00:00;6303.47100000
SE;SUDESTE;2013-01-01 17:00:00;27578.46500000
N;NORTE;2013-01-01 18:00:00;3416.91000000
NE;NORDESTE;2013-01-01 18:00:00;7084.64400000
S;SUL;2013-01-01 18:00:00;6578.68600000
SE;SUDESTE;2013-01-01 18:00:00;28335.58500000
N;NORTE;2013-01-01 19:00:00;3699.73000000
NE;NORDESTE;2013-01-01 19:00:00;8606.28100000
S;SUL;2013-01-01 19:00:00;6926.22800000
SE;SUDESTE;2013-01-01 19:00:00;30340.33199999
N;NORTE;2013-01-01 20:00:00;3959.04000000
NE;NORDESTE;2013-01-01 20:00:00;9132.48300000
S;SUL;2013-01-01 20:00:00;7964.50700000
SE;SUDESTE;2013-01-01 20:00:00;34875.54399999
N;NORTE;2013-01-01 21:00:00;3990.34000000
NE;NORDESTE;2013-01-01 21:00:00;9041.07000000
S;SUL;2013-01-01 21:00:00;8672.59899999
SE;SUDESTE;2013-01-01 21:00:00;35494.59099999
N;NORTE;2013-01-01 22:00:00;3995.10000000
NE;NORDESTE;2013-01-01 22:00:00;9016.49900000
S;SUL;2013-01-01 22:00:00;8243.35600000
SE;SUDESTE;2013-01-01 22:00:00;34953.44600000
N;NORTE;2013-01-01 23:00:00;3917.40000000
NE;NORDESTE;2013-01-01 23:00:00;8691.07199999
S;SUL;2013-01-01 23:00:00;7497.33700000
SE;SUDESTE;2013-01-01 23:00:00;33007.59700000
N;NORTE;2013-01-02 00:00:00;3808.22000000
NE;NORDESTE;2013-01-02 00:00:00;8337.24600000
S;SUL;2013-01-02 00:00:00;6824.30000000
SE;SUDESTE;2013-01-02 00:00:00;30883.49599999
N;NORTE;2013-01-02 01:00:00;3699.58999999
NE;NORDESTE;2013-01-02 01:00:00;7996.76500000
S;SUL;2013-01-02 01:00:00;6330.81200000
SE;SUDESTE;2013-01-02 01:00:00;28873.41800000
N;NORTE;2013-01-02 02:00:00;3615.78000000
NE;NORDESTE;2013-01-02 02:00:00;7862.11600000
S;SUL;2013-01-02 02:00:00;6096.94600000
SE;SUDESTE;2013-01-02 02:00:00;27861.08500000
N;NORTE;2013-01-02 03:00:00;3618.56000000
NE;NORDESTE;2013-01-02 03:00:00;7692.95400000
S;SUL;2013-01-02 03:00:00;5994.27400000
SE;SUDESTE;2013-01-02 03:00:00;27276.55600000
N;NORTE;2013-01-02 04:00:00;3566.04000000
NE;NORDESTE;2013-01-02 04:00:00;7584.31500000
S;SUL;2013-01-02 04:00:00;5998.69800000
SE;SUDESTE;2013-01-02 04:00:00;27247.77700000
N;NORTE;2013-01-02 05:00:00;3531.16000000
NE;NORDESTE;2013-01-02 05:00:00;7534.09700000
S;SUL;2013-01-02 05:00:00;6275.05500000
SE;SUDESTE;2013-01-02 05:00:00;27909.26100000
N;NORTE;2013-01-02 06:00:00;3501.25000000
NE;NORDESTE;2013-01-02 06:00:00;7212.94900000
S;SUL;2013-01-02 06:00:00;6715.47100000
SE;SUDESTE;2013-01-02 06:00:00;28883.43199999
N;NORTE;2013-01-02 07:00:00;3401.77000000
NE;NORDESTE;2013-01-02 07:00:00;7375.02899999
S;SUL;2013-01-02 07:00:00;7278.99400000
SE;SUDESTE;2013-01-02 07:00:00;30806.96100000
N;NORTE;2013-01-02 08:00:00;3495.22999999
NE;NORDESTE;2013-01-02 08:00:00;8234.39499999
S;SUL;2013-01-02 08:00:00;8228.63100000
SE;SUDESTE;2013-01-02 08:00:00;34046.37399999
N;NORTE;2013-01-02 09:00:00;3739.23000000
NE;NORDESTE;2013-01-02 09:00:00;9197.73400000
S;SUL;2013-01-02 09:00:00;8796.60199999
SE;SUDESTE;2013-01-02 09:00:00;36446.80599999
N;NORTE;2013-01-02 10:00:00;3865.58999999
NE;NORDESTE;2013-01-02 10:00:00;9615.16600000
S;SUL;2013-01-02 10:00:00;9206.16399999
SE;SUDESTE;2013-01-02 10:00:00;37976.17100000
N;NORTE;2013-01-02 11:00:00;3891.62000000
NE;NORDESTE;2013-01-02 11:00:00;9774.67800000
S;SUL;2013-01-02 11:00:00;9433.01700000
SE;SUDESTE;2013-01-02 11:00:00;38130.71000000
N;NORTE;2013-01-02 12:00:00;3841.22000000
NE;NORDESTE;2013-01-02 12:00:00;9765.33000000
S;SUL;2013-01-02 12:00:00;9054.59500000
SE;SUDESTE;2013-01-02 12:00:00;38316.26400000
N;NORTE;2013-01-02 13:00:00;3826.33000000
NE;NORDESTE;2013-01-02 13:00:00;9587.10999999
S;SUL;2013-01-02 13:00:00;9431.53700000
SE;SUDESTE;2013-01-02 13:00:00;39237.94000000
N;NORTE;2013-01-02 14:00:00;3907.26999999
NE;NORDESTE;2013-01-02 14:00:00;9888.46500000
S;SUL;2013-01-02 14:00:00;9750.65000000
SE;SUDESTE;2013-01-02 14:00:00;39693.27699999
N;NORTE;2013-01-02 15:00:00;4024.64000000
NE;NORDESTE;2013-01-02 15:00:00;10092.24799999
S;SUL;2013-01-02 15:00:00;9809.86400000
SE;SUDESTE;2013-01-02 15:00:00;39578.29800000
N;NORTE;2013-01-02 16:00:00;4031.95000000
NE;NORDESTE;2013-01-02 16:00:00;10030.49199999
S;SUL;2013-01-02 16:00:00;9843.75600000
SE;SUDESTE;2013-01-02 16:00:00;39281.37000000
N;NORTE;2013-01-02 17:00:00;3924.16000000
NE;NORDESTE;2013-01-02 17:00:00;9645.57000000
S;SUL;2013-01-02 17:00:00;9616.61400000
SE;SUDESTE;2013-01-02 17:00:00;37854.45899999
N;NORTE;2013-01-02 18:00:00;3838.75000000
NE;NORDESTE;2013-01-02 18:00:00;9014.82900000
S;SUL;2013-01-02 18:00:00;9188.94500000
SE;SUDESTE;2013-01-02 18:00:00;35773.37100000
N;NORTE;2013-01-02 19:00:00;3891.30000000
NE;NORDESTE;2013-01-02 19:00:00;9590.71700000
S;SUL;2013-01-02 19:00:00;8637.69700000
SE;SUDESTE;2013-01-02 19:00:00;35309.83700000
N;NORTE;2013-01-02 20:00:00;4084.19000000
