id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2007-01-01 00:00:00;3376.76000000
NE;NORDESTE;2007-01-01 00:00:00;6867.01000000
S;SUL;2007-01-01 00:00:00;6484.52000000
SE;SUDESTE;2007-01-01 00:00:00;24406.52000000
N;NORTE;2007-01-01 01:00:00;3326.01000000
NE;NORDESTE;2007-01-01 01:00:00;6610.27000000
S;SUL;2007-01-01 01:00:00;6339.65000000
SE;SUDESTE;2007-01-01 01:00:00;23747.35000000
N;NORTE;2007-01-01 02:00:00;3298.68000000
NE;NORDESTE;2007-01-01 02:00:00;6481.17000000
S;SUL;2007-01-01 02:00:00;5993.28000000
SE;SUDESTE;2007-01-01 02:00:00;22580.93000000
N;NORTE;2007-01-01 03:00:00;3267.53000000
NE;NORDESTE;2007-01-01 03:00:00;6339.37000000
S;SUL;2007-01-01 03:00:00;5677.98000000
SE;SUDESTE;2007-01-01 03:00:00;21470.25000000
N;NORTE;2007-01-01 04:00:00;3237.35000000
NE;NORDESTE;2007-01-01 04:00:00;6184.81000000
S;SUL;2007-01-01 04:00:00;5508.36000000
SE;SUDESTE;2007-01-01 04:00:00;20778.40999999
N;NORTE;2007-01-01 05:00:00;3219.23000000
NE;NORDESTE;2007-01-01 05:00:00;6075.86000000
S;SUL;2007-01-01 05:00:00;5439.66000000
SE;SUDESTE;2007-01-01 05:00:00;20491.61000000
N;NORTE;2007-01-01 06:00:00;3188.22000000
NE;NORDESTE;2007-01-01 06:00:00;5461.34999999
S;SUL;2007-01-01 06:00:00;5076.62999999
SE;SUDESTE;2007-01-01 06:00:00;19561.62999999
N;NORTE;2007-01-01 07:00:00;3024.84000000
NE;NORDESTE;2007-01-01 07:00:00;5174.96999999
S;SUL;2007-01-01 07:00:00;4791.30999999
SE;SUDESTE;2007-01-01 07:00:00;18723.81000000
N;NORTE;2007-01-01 08:00:00;2967.41000000
NE;NORDESTE;2007-01-01 08:00:00;5190.45000000
S;SUL;2007-01-01 08:00:00;4906.49000000
SE;SUDESTE;2007-01-01 08:00:00;19104.00000000
N;NORTE;2007-01-01 09:00:00;2959.63000000
NE;NORDESTE;2007-01-01 09:00:00;5264.37000000
S;SUL;2007-01-01 09:00:00;5132.45999999
SE;SUDESTE;2007-01-01 09:00:00;19938.59000000
N;NORTE;2007-01-01 10:00:00;2958.75000000
NE;NORDESTE;2007-01-01 10:00:00;5328.34000000
S;SUL;2007-01-01 10:00:00;5329.06000000
SE;SUDESTE;2007-01-01 10:00:00;20816.26000000
N;NORTE;2007-01-01 11:00:00;2961.64999999
NE;NORDESTE;2007-01-01 11:00:00;5383.38999999
S;SUL;2007-01-01 11:00:00;5389.14000000
SE;SUDESTE;2007-01-01 11:00:00;21312.84999999
N;NORTE;2007-01-01 12:00:00;2961.46000000
NE;NORDESTE;2007-01-01 12:00:00;5370.75000000
S;SUL;2007-01-01 12:00:00;5239.14999999
SE;SUDESTE;2007-01-01 12:00:00;21253.76000000
N;NORTE;2007-01-01 13:00:00;2954.39000000
NE;NORDESTE;2007-01-01 13:00:00;5313.22000000
S;SUL;2007-01-01 13:00:00;5150.52000000
SE;SUDESTE;2007-01-01 13:00:00;20684.19999999
N;NORTE;2007-01-01 14:00:00;2974.90000000
NE;NORDESTE;2007-01-01 14:00:00;5320.95000000
S;SUL;2007-01-01 14:00:00;5227.07000000
SE;SUDESTE;2007-01-01 14:00:00;20351.94000000
N;NORTE;2007-01-01 15:00:00;3014.09000000
NE;NORDESTE;2007-01-01 15:00:00;5350.89999999
S;SUL;2007-01-01 15:00:00;5315.34000000
SE;SUDESTE;2007-01-01 15:00:00;20221.75000000
N;NORTE;2007-01-01 16:00:00;2989.59000000
NE;NORDESTE;2007-01-01 16:00:00;5317.57000000
S;SUL;2007-01-01 16:00:00;5376.66000000
SE;SUDESTE;2007-01-01 16:00:00;20613.75000000
N;NORTE;2007-01-01 17:00:00;2997.90000000
NE;NORDESTE;2007-01-01 17:00:00;5339.53000000
S;SUL;2007-01-01 17:00:00;5518.44000000
SE;SUDESTE;2007-01-01 17:00:00;21378.22000000
N;NORTE;2007-01-01 18:00:00;3006.24000000
NE;NORDESTE;2007-01-01 18:00:00;5576.99000000
S;SUL;2007-01-01 18:00:00;5782.75000000
SE;SUDESTE;2007-01-01 18:00:00;22654.26000000
N;NORTE;2007-01-01 19:00:00;3259.27000000
NE;NORDESTE;2007-01-01 19:00:00;7144.91000000
S;SUL;2007-01-01 19:00:00;6044.22000000
SE;SUDESTE;2007-01-01 19:00:00;25051.78000000
N;NORTE;2007-01-01 20:00:00;3531.48000000
NE;NORDESTE;2007-01-01 20:00:00;7622.46000000
S;SUL;2007-01-01 20:00:00;6979.49000000
SE;SUDESTE;2007-01-01 20:00:00;28981.92999999
N;NORTE;2007-01-01 21:00:00;3555.97000000
NE;NORDESTE;2007-01-01 21:00:00;7459.90000000
S;SUL;2007-01-01 21:00:00;7895.58000000
SE;SUDESTE;2007-01-01 21:00:00;28209.53000000
N;NORTE;2007-01-01 22:00:00;3518.45000000
NE;NORDESTE;2007-01-01 22:00:00;7273.85000000
S;SUL;2007-01-01 22:00:00;7864.72000000
SE;SUDESTE;2007-01-01 22:00:00;27611.65999999
N;NORTE;2007-01-01 23:00:00;3413.71000000
NE;NORDESTE;2007-01-01 23:00:00;6936.99000000
S;SUL;2007-01-01 23:00:00;7212.26000000
SE;SUDESTE;2007-01-01 23:00:00;24936.61999999
N;NORTE;2007-01-02 00:00:00;3311.31000000
NE;NORDESTE;2007-01-02 00:00:00;6635.27000000
S;SUL;2007-01-02 00:00:00;6709.67000000
SE;SUDESTE;2007-01-02 00:00:00;23055.81999999
N;NORTE;2007-01-02 01:00:00;3241.29000000
NE;NORDESTE;2007-01-02 01:00:00;6374.81999999
S;SUL;2007-01-02 01:00:00;6294.27000000
SE;SUDESTE;2007-01-02 01:00:00;21532.28999999
N;NORTE;2007-01-02 02:00:00;3213.26000000
NE;NORDESTE;2007-01-02 02:00:00;6221.87000000
S;SUL;2007-01-02 02:00:00;6091.27000000
SE;SUDESTE;2007-01-02 02:00:00;20963.25999999
N;NORTE;2007-01-02 03:00:00;3193.69000000
NE;NORDESTE;2007-01-02 03:00:00;6118.79000000
S;SUL;2007-01-02 03:00:00;5965.02000000
SE;SUDESTE;2007-01-02 03:00:00;20756.46999999
N;NORTE;2007-01-02 04:00:00;3187.66000000
NE;NORDESTE;2007-01-02 04:00:00;6077.04999999
S;SUL;2007-01-02 04:00:00;5955.08000000
SE;SUDESTE;2007-01-02 04:00:00;20954.13999999
N;NORTE;2007-01-02 05:00:00;3184.73000000
NE;NORDESTE;2007-01-02 05:00:00;6058.81000000
S;SUL;2007-01-02 05:00:00;6127.79000000
SE;SUDESTE;2007-01-02 05:00:00;21806.23000000
N;NORTE;2007-01-02 06:00:00;3161.79000000
NE;NORDESTE;2007-01-02 06:00:00;5754.79000000
S;SUL;2007-01-02 06:00:00;6302.32000000
SE;SUDESTE;2007-01-02 06:00:00;23217.74000000
N;NORTE;2007-01-02 07:00:00;3047.25000000
NE;NORDESTE;2007-01-02 07:00:00;5713.95000000
S;SUL;2007-01-02 07:00:00;6751.95000000
SE;SUDESTE;2007-01-02 07:00:00;24634.93000000
N;NORTE;2007-01-02 08:00:00;3089.45000000
NE;NORDESTE;2007-01-02 08:00:00;6290.48000000
S;SUL;2007-01-02 08:00:00;7740.95000000
SE;SUDESTE;2007-01-02 08:00:00;26954.75999999
N;NORTE;2007-01-02 09:00:00;3296.94000000
NE;NORDESTE;2007-01-02 09:00:00;7076.30000000
S;SUL;2007-01-02 09:00:00;8305.06000000
SE;SUDESTE;2007-01-02 09:00:00;28802.35000000
N;NORTE;2007-01-02 10:00:00;3356.99000000
NE;NORDESTE;2007-01-02 10:00:00;7399.96000000
S;SUL;2007-01-02 10:00:00;8635.67000000
SE;SUDESTE;2007-01-02 10:00:00;29848.21000000
N;NORTE;2007-01-02 11:00:00;3418.76999999
NE;NORDESTE;2007-01-02 11:00:00;7570.71999999
S;SUL;2007-01-02 11:00:00;8725.57999999
SE;SUDESTE;2007-01-02 11:00:00;29934.59000000
N;NORTE;2007-01-02 12:00:00;3391.22999999
NE;NORDESTE;2007-01-02 12:00:00;7496.28999999
S;SUL;2007-01-02 12:00:00;8292.14000000
SE;SUDESTE;2007-01-02 12:00:00;29807.20999999
N;NORTE;2007-01-02 13:00:00;3328.80000000
NE;NORDESTE;2007-01-02 13:00:00;7311.28000000
S;SUL;2007-01-02 13:00:00;8841.62999999
SE;SUDESTE;2007-01-02 13:00:00;30331.07000000
N;NORTE;2007-01-02 14:00:00;3429.75000000
NE;NORDESTE;2007-01-02 14:00:00;7554.37999999
S;SUL;2007-01-02 14:00:00;9198.19000000
SE;SUDESTE;2007-01-02 14:00:00;30595.84000000
N;NORTE;2007-01-02 15:00:00;3509.83000000
NE;NORDESTE;2007-01-02 15:00:00;7724.71000000
S;SUL;2007-01-02 15:00:00;9222.16999999
SE;SUDESTE;2007-01-02 15:00:00;30468.06000000
N;NORTE;2007-01-02 16:00:00;3485.63000000
NE;NORDESTE;2007-01-02 16:00:00;7667.53000000
S;SUL;2007-01-02 16:00:00;9183.02000000
SE;SUDESTE;2007-01-02 16:00:00;30857.55999999
N;NORTE;2007-01-02 17:00:00;3409.07000000
NE;NORDESTE;2007-01-02 17:00:00;7478.24000000
S;SUL;2007-01-02 17:00:00;8847.06000000
SE;SUDESTE;2007-01-02 17:00:00;30371.46000000
N;NORTE;2007-01-02 18:00:00;3405.64000000
NE;NORDESTE;2007-01-02 18:00:00;7136.33000000
S;SUL;2007-01-02 18:00:00;8139.03999999
SE;SUDESTE;2007-01-02 18:00:00;29673.83999999
N;NORTE;2007-01-02 19:00:00;3494.94000000
NE;NORDESTE;2007-01-02 19:00:00;8003.46000000
S;SUL;2007-01-02 19:00:00;7692.15000000
SE;SUDESTE;2007-01-02 19:00:00;30643.48000000
N;NORTE;2007-01-02 20:00:00;3654.40000000
NE;NORDESTE;2007-01-02 20:00:00;8095.45000000
S;SUL;2007-01-02 20:00:00;8653.29000000
