id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
SE;SUDESTE;2002-01-01 08:00:00;14172.96000183
N;NORTE;2002-01-01 09:00:00;1785.40000000
NE;NORDESTE;2002-01-01 09:00:00;3642.14000000
S;SUL;2002-01-01 09:00:00;4066.01999816
SE;SUDESTE;2002-01-01 09:00:00;15016.57000183
N;NORTE;2002-01-01 10:00:00;1747.19999999
NE;NORDESTE;2002-01-01 10:00:00;3764.03999999
S;SUL;2002-01-01 10:00:00;4248.94000549
SE;SUDESTE;2002-01-01 10:00:00;15748.30999450
N;NORTE;2002-01-01 11:00:00;1762.40000000
NE;NORDESTE;2002-01-01 11:00:00;3782.64000000
S;SUL;2002-01-01 11:00:00;4274.85999755
SE;SUDESTE;2002-01-01 11:00:00;16153.84000244
N;NORTE;2002-01-01 12:00:00;1822.10000000
NE;NORDESTE;2002-01-01 12:00:00;3734.48000000
S;SUL;2002-01-01 12:00:00;4183.75000000
SE;SUDESTE;2002-01-01 12:00:00;16002.47999999
N;NORTE;2002-01-01 13:00:00;1843.90000000
NE;NORDESTE;2002-01-01 13:00:00;3718.95000000
S;SUL;2002-01-01 13:00:00;4120.19000244
SE;SUDESTE;2002-01-01 13:00:00;15629.40999755
N;NORTE;2002-01-01 14:00:00;1805.40000000
NE;NORDESTE;2002-01-01 14:00:00;3727.81999999
S;SUL;2002-01-01 14:00:00;4158.03999328
SE;SUDESTE;2002-01-01 14:00:00;15475.31000671
N;NORTE;2002-01-01 15:00:00;1778.00000000
NE;NORDESTE;2002-01-01 15:00:00;3710.93000000
S;SUL;2002-01-01 15:00:00;4222.33999938
SE;SUDESTE;2002-01-01 15:00:00;15565.06000061
N;NORTE;2002-01-01 16:00:00;1772.40000000
NE;NORDESTE;2002-01-01 16:00:00;3664.11000000
S;SUL;2002-01-01 16:00:00;4274.85999755
SE;SUDESTE;2002-01-01 16:00:00;15803.54000244
N;NORTE;2002-01-01 17:00:00;1861.70000000
NE;NORDESTE;2002-01-01 17:00:00;3712.55999999
S;SUL;2002-01-01 17:00:00;4371.51000366
SE;SUDESTE;2002-01-01 17:00:00;16407.18999633
N;NORTE;2002-01-01 18:00:00;1892.30000000
NE;NORDESTE;2002-01-01 18:00:00;4008.30999999
S;SUL;2002-01-01 18:00:00;4534.77000122
SE;SUDESTE;2002-01-01 18:00:00;17125.32999877
N;NORTE;2002-01-01 19:00:00;2070.39999999
NE;NORDESTE;2002-01-01 19:00:00;4970.83000000
S;SUL;2002-01-01 19:00:00;4685.38999328
SE;SUDESTE;2002-01-01 19:00:00;18493.11000671
N;NORTE;2002-01-01 20:00:00;2173.30000000
NE;NORDESTE;2002-01-01 20:00:00;5089.80000000
S;SUL;2002-01-01 20:00:00;5658.18999633
SE;SUDESTE;2002-01-01 20:00:00;21776.73000366
N;NORTE;2002-01-01 21:00:00;2177.30000000
NE;NORDESTE;2002-01-01 21:00:00;5014.96000000
S;SUL;2002-01-01 21:00:00;6565.48999023
SE;SUDESTE;2002-01-01 21:00:00;21641.31000976
N;NORTE;2002-01-01 22:00:00;2159.29999999
NE;NORDESTE;2002-01-01 22:00:00;4811.85999999
S;SUL;2002-01-01 22:00:00;6355.41998901
SE;SUDESTE;2002-01-01 22:00:00;20944.08001098
N;NORTE;2002-01-01 23:00:00;2100.30000000
NE;NORDESTE;2002-01-01 23:00:00;4518.03000000
S;SUL;2002-01-01 23:00:00;5725.20999145
SE;SUDESTE;2002-01-01 23:00:00;19159.41000854
N;NORTE;2002-01-02 00:00:00;2046.30000000
NE;NORDESTE;2002-01-02 00:00:00;4266.29000000
S;SUL;2002-01-02 00:00:00;5147.82999877
SE;SUDESTE;2002-01-02 00:00:00;17827.57000122
N;NORTE;2002-01-02 01:00:00;2024.60000000
NE;NORDESTE;2002-01-02 01:00:00;4073.08000000
S;SUL;2002-01-02 01:00:00;4744.25000000
SE;SUDESTE;2002-01-02 01:00:00;16618.93999999
N;NORTE;2002-01-02 02:00:00;1991.19999999
NE;NORDESTE;2002-01-02 02:00:00;4055.39000000
S;SUL;2002-01-02 02:00:00;4595.58999023
SE;SUDESTE;2002-01-02 02:00:00;16157.42000976
N;NORTE;2002-01-02 03:00:00;1975.19999999
NE;NORDESTE;2002-01-02 03:00:00;3986.83000000
S;SUL;2002-01-02 03:00:00;4542.45999755
SE;SUDESTE;2002-01-02 03:00:00;16007.13000244
N;NORTE;2002-01-02 04:00:00;1969.20000000
NE;NORDESTE;2002-01-02 04:00:00;4003.81000000
S;SUL;2002-01-02 04:00:00;4531.22999877
SE;SUDESTE;2002-01-02 04:00:00;16172.98000122
N;NORTE;2002-01-02 05:00:00;1957.30000000
NE;NORDESTE;2002-01-02 05:00:00;4055.90000000
S;SUL;2002-01-02 05:00:00;4702.82999877
SE;SUDESTE;2002-01-02 05:00:00;16911.96000122
N;NORTE;2002-01-02 06:00:00;1964.40000000
NE;NORDESTE;2002-01-02 06:00:00;3944.74000000
S;SUL;2002-01-02 06:00:00;4878.40999145
SE;SUDESTE;2002-01-02 06:00:00;17864.18000854
N;NORTE;2002-01-02 07:00:00;1922.99999999
NE;NORDESTE;2002-01-02 07:00:00;4096.09000000
S;SUL;2002-01-02 07:00:00;5296.04000549
SE;SUDESTE;2002-01-02 07:00:00;19112.77999450
N;NORTE;2002-01-02 08:00:00;1974.90000000
NE;NORDESTE;2002-01-02 08:00:00;4570.83999999
S;SUL;2002-01-02 08:00:00;6194.72000122
SE;SUDESTE;2002-01-02 08:00:00;20798.36999877
N;NORTE;2002-01-02 09:00:00;2028.89999999
NE;NORDESTE;2002-01-02 09:00:00;4933.36000000
S;SUL;2002-01-02 09:00:00;6618.99000244
SE;SUDESTE;2002-01-02 09:00:00;22257.20999755
N;NORTE;2002-01-02 10:00:00;2143.80000000
NE;NORDESTE;2002-01-02 10:00:00;5048.60000000
S;SUL;2002-01-02 10:00:00;6969.08000488
SE;SUDESTE;2002-01-02 10:00:00;23136.72999511
N;NORTE;2002-01-02 11:00:00;2027.30000000
NE;NORDESTE;2002-01-02 11:00:00;4980.70000000
S;SUL;2002-01-02 11:00:00;6980.22000122
SE;SUDESTE;2002-01-02 11:00:00;23090.87999877
N;NORTE;2002-01-02 12:00:00;2115.30000000
NE;NORDESTE;2002-01-02 12:00:00;4835.59999999
S;SUL;2002-01-02 12:00:00;6563.18999633
SE;SUDESTE;2002-01-02 12:00:00;22928.40000366
N;NORTE;2002-01-02 13:00:00;2101.19999999
NE;NORDESTE;2002-01-02 13:00:00;4991.00000000
S;SUL;2002-01-02 13:00:00;7032.08999633
SE;SUDESTE;2002-01-02 13:00:00;23718.91000366
N;NORTE;2002-01-02 14:00:00;2144.00000000
NE;NORDESTE;2002-01-02 14:00:00;5156.39999999
S;SUL;2002-01-02 14:00:00;7240.00999145
SE;SUDESTE;2002-01-02 14:00:00;24151.02000854
N;NORTE;2002-01-02 15:00:00;2237.40000000
NE;NORDESTE;2002-01-02 15:00:00;5200.20000000
S;SUL;2002-01-02 15:00:00;7272.00001220
SE;SUDESTE;2002-01-02 15:00:00;24292.51998779
N;NORTE;2002-01-02 16:00:00;2220.19999999
NE;NORDESTE;2002-01-02 16:00:00;5081.70000000
S;SUL;2002-01-02 16:00:00;7185.40001220
SE;SUDESTE;2002-01-02 16:00:00;24072.01998779
N;NORTE;2002-01-02 17:00:00;2176.90000000
NE;NORDESTE;2002-01-02 17:00:00;4793.00000000
S;SUL;2002-01-02 17:00:00;6929.92998657
SE;SUDESTE;2002-01-02 17:00:00;23028.76001342
N;NORTE;2002-01-02 18:00:00;2124.40000000
NE;NORDESTE;2002-01-02 18:00:00;4771.79999999
S;SUL;2002-01-02 18:00:00;6482.59000244
SE;SUDESTE;2002-01-02 18:00:00;21838.83999755
N;NORTE;2002-01-02 19:00:00;2216.00000000
NE;NORDESTE;2002-01-02 19:00:00;5325.89999999
S;SUL;2002-01-02 19:00:00;5943.96000976
SE;SUDESTE;2002-01-02 19:00:00;21894.63999023
N;NORTE;2002-01-02 20:00:00;2319.30000000
NE;NORDESTE;2002-01-02 20:00:00;5319.80000000
S;SUL;2002-01-02 20:00:00;6680.79999389
SE;SUDESTE;2002-01-02 20:00:00;25225.32000610
N;NORTE;2002-01-02 21:00:00;2284.50000000
NE;NORDESTE;2002-01-02 21:00:00;5139.70000000
S;SUL;2002-01-02 21:00:00;7571.46000366
SE;SUDESTE;2002-01-02 21:00:00;25291.22999633
N;NORTE;2002-01-02 22:00:00;2241.90000000
NE;NORDESTE;2002-01-02 22:00:00;5173.80000000
S;SUL;2002-01-02 22:00:00;7542.65999145
SE;SUDESTE;2002-01-02 22:00:00;24825.26000854
N;NORTE;2002-01-02 23:00:00;2160.30000000
NE;NORDESTE;2002-01-02 23:00:00;4843.60000000
S;SUL;2002-01-02 23:00:00;6987.71000976
SE;SUDESTE;2002-01-02 23:00:00;22716.10999023
N;NORTE;2002-01-03 00:00:00;2114.90000000
NE;NORDESTE;2002-01-03 00:00:00;4561.89999999
S;SUL;2002-01-03 00:00:00;6213.32000122
SE;SUDESTE;2002-01-03 00:00:00;20681.69999877
N;NORTE;2002-01-03 01:00:00;2077.30000000
NE;NORDESTE;2002-01-03 01:00:00;4427.39999999
S;SUL;2002-01-03 01:00:00;5700.99999389
SE;SUDESTE;2002-01-03 01:00:00;19324.69000610
N;NORTE;2002-01-03 02:00:00;2033.70000000
NE;NORDESTE;2002-01-03 02:00:00;4378.70000000
S;SUL;2002-01-03 02:00:00;5494.61000366
SE;SUDESTE;2002-01-03 02:00:00;18779.30999633
N;NORTE;2002-01-03 03:00:00;2026.99999999
NE;NORDESTE;2002-01-03 03:00:00;4345.29999999
S;SUL;2002-01-03 03:00:00;5435.16000366
SE;SUDESTE;2002-01-03 03:00:00;18320.93999633
N;NORTE;2002-01-03 04:00:00;2020.49999999
NE;NORDESTE;2002-01-03 04:00:00;4273.30000000
S;SUL;2002-01-03 04:00:00;5346.37000732
SE;SUDESTE;2002-01-03 04:00:00;18437.85999267
N;NORTE;2002-01-03 05:00:00;1973.30000000
NE;NORDESTE;2002-01-03 05:00:00;4287.60000000
S;SUL;2002-01-03 05:00:00;5445.90000610
SE;SUDESTE;2002-01-03 05:00:00;18954.59999389
N;NORTE;2002-01-03 06:00:00;1997.00000000
NE;NORDESTE;2002-01-03 06:00:00;4226.89999999
S;SUL;2002-01-03 06:00:00;5539.27999877
SE;SUDESTE;2002-01-03 06:00:00;19681.65000122
N;NORTE;2002-01-03 07:00:00;1955.20000000
NE;NORDESTE;2002-01-03 07:00:00;4314.70000000
S;SUL;2002-01-03 07:00:00;5878.81000366
SE;SUDESTE;2002-01-03 07:00:00;20798.48999633
N;NORTE;2002-01-03 08:00:00;2013.60000000
NE;NORDESTE;2002-01-03 08:00:00;4729.00000000
S;SUL;2002-01-03 08:00:00;6628.18000488
SE;SUDESTE;2002-01-03 08:00:00;22772.14999511
N;NORTE;2002-01-03 09:00:00;2059.59999999
NE;NORDESTE;2002-01-03 09:00:00;5013.60000000
S;SUL;2002-01-03 09:00:00;7041.61000976
SE;SUDESTE;2002-01-03 09:00:00;23879.57999023
N;NORTE;2002-01-03 10:00:00;2216.19999999
NE;NORDESTE;2002-01-03 10:00:00;5125.20000000
S;SUL;2002-01-03 10:00:00;7287.52998657
SE;SUDESTE;2002-01-03 10:00:00;24532.96001342
N;NORTE;2002-01-03 11:00:00;2148.60000000
NE;NORDESTE;2002-01-03 11:00:00;5122.40000000
S;SUL;2002-01-03 11:00:00;7294.10999145
SE;SUDESTE;2002-01-03 11:00:00;24278.38000854
N;NORTE;2002-01-03 12:00:00;2162.10000000
NE;NORDESTE;2002-01-03 12:00:00;4944.20000000
S;SUL;2002-01-03 12:00:00;6729.90999145
SE;SUDESTE;2002-01-03 12:00:00;24055.33000854
N;NORTE;2002-01-03 13:00:00;2129.00000000
NE;NORDESTE;2002-01-03 13:00:00;5111.10000000
S;SUL;2002-01-03 13:00:00;7192.84001464
SE;SUDESTE;2002-01-03 13:00:00;24885.24998535
N;NORTE;2002-01-03 14:00:00;2210.60000000
NE;NORDESTE;2002-01-03 14:00:00;5266.10000000
S;SUL;2002-01-03 14:00:00;7474.69998779
SE;SUDESTE;2002-01-03 14:00:00;25381.09001220
N;NORTE;2002-01-03 15:00:00;2255.00000000
NE;NORDESTE;2002-01-03 15:00:00;5329.27000000
S;SUL;2002-01-03 15:00:00;7465.51000976
SE;SUDESTE;2002-01-03 15:00:00;25418.23999023
N;NORTE;2002-01-03 16:00:00;2196.00000000
NE;NORDESTE;2002-01-03 16:00:00;5215.11000000
S;SUL;2002-01-03 16:00:00;7405.73999633
SE;SUDESTE;2002-01-03 16:00:00;25139.57000366
N;NORTE;2002-01-03 17:00:00;2175.60000000
NE;NORDESTE;2002-01-03 17:00:00;4931.89000000
S;SUL;2002-01-03 17:00:00;7100.56000976
SE;SUDESTE;2002-01-03 17:00:00;23786.88999023
N;NORTE;2002-01-03 18:00:00;2131.20000000
NE;NORDESTE;2002-01-03 18:00:00;4851.17000000
S;SUL;2002-01-03 18:00:00;6613.82001342
SE;SUDESTE;2002-01-03 18:00:00;22614.81998657
N;NORTE;2002-01-03 19:00:00;2259.90000000
NE;NORDESTE;2002-01-03 19:00:00;5458.96000000
S;SUL;2002-01-03 19:00:00;6104.15998535
SE;SUDESTE;2002-01-03 19:00:00;22243.16001464
N;NORTE;2002-01-03 20:00:00;2363.30000000
NE;NORDESTE;2002-01-03 20:00:00;5485.10000000
S;SUL;2002-01-03 20:00:00;6839.10999145
SE;SUDESTE;2002-01-03 20:00:00;25561.90000854
N;NORTE;2002-01-03 21:00:00;2352.00000000
NE;NORDESTE;2002-01-03 21:00:00;5349.21000000
S;SUL;2002-01-03 21:00:00;7691.01000366
SE;SUDESTE;2002-01-03 21:00:00;25430.09999633
N;NORTE;2002-01-03 22:00:00;2315.39999999
NE;NORDESTE;2002-01-03 22:00:00;5379.51000000
S;SUL;2002-01-03 22:00:00;7710.29999389
SE;SUDESTE;2002-01-03 22:00:00;25000.73000610
N;NORTE;2002-01-03 23:00:00;2248.00000000
NE;NORDESTE;2002-01-03 23:00:00;5067.70000000
S;SUL;2002-01-03 23:00:00;7029.76000366
SE;SUDESTE;2002-01-03 23:00:00;23180.64999633
N;NORTE;2002-01-04 00:00:00;2181.90000000
NE;NORDESTE;2002-01-04 00:00:00;4797.93000000
S;SUL;2002-01-04 00:00:00;6677.85999145
SE;SUDESTE;2002-01-04 00:00:00;21150.46000854
N;NORTE;2002-01-04 01:00:00;2134.00000000
NE;NORDESTE;2002-01-04 01:00:00;4665.91000000
S;SUL;2002-01-04 01:00:00;6004.03999633
SE;SUDESTE;2002-01-04 01:00:00;19787.00000366
N;NORTE;2002-01-04 02:00:00;2077.80000000
NE;NORDESTE;2002-01-04 02:00:00;4563.86000000
S;SUL;2002-01-04 02:00:00;5670.49000854
SE;SUDESTE;2002-01-04 02:00:00;18987.12999145
N;NORTE;2002-01-04 03:00:00;2084.00000000
NE;NORDESTE;2002-01-04 03:00:00;4549.72000000
S;SUL;2002-01-04 03:00:00;5501.85000000
SE;SUDESTE;2002-01-04 03:00:00;18290.57000000
N;NORTE;2002-01-04 04:00:00;2070.10000000
NE;NORDESTE;2002-01-04 04:00:00;4531.39000000
S;SUL;2002-01-04 04:00:00;5437.52999877
SE;SUDESTE;2002-01-04 04:00:00;18576.31000122
N;NORTE;2002-01-04 05:00:00;2055.60000000
NE;NORDESTE;2002-01-04 05:00:00;4555.43000000
S;SUL;2002-01-04 05:00:00;5533.43001098
SE;SUDESTE;2002-01-04 05:00:00;19102.30998901
N;NORTE;2002-01-04 06:00:00;2054.69999999
NE;NORDESTE;2002-01-04 06:00:00;4484.18999999
S;SUL;2002-01-04 06:00:00;5657.46998901
SE;SUDESTE;2002-01-04 06:00:00;19719.87001098
N;NORTE;2002-01-04 07:00:00;2003.80000000
NE;NORDESTE;2002-01-04 07:00:00;4660.13000000
S;SUL;2002-01-04 07:00:00;6055.45000610
SE;SUDESTE;2002-01-04 07:00:00;21217.88999389
N;NORTE;2002-01-04 08:00:00;2063.60000000
NE;NORDESTE;2002-01-04 08:00:00;5112.50000000
S;SUL;2002-01-04 08:00:00;6764.18000488
SE;SUDESTE;2002-01-04 08:00:00;23079.25999511
N;NORTE;2002-01-04 09:00:00;2108.19999999
NE;NORDESTE;2002-01-04 09:00:00;5366.56000000
S;SUL;2002-01-04 09:00:00;7126.89999389
SE;SUDESTE;2002-01-04 09:00:00;24228.34000610
N;NORTE;2002-01-04 10:00:00;2213.19999999
NE;NORDESTE;2002-01-04 10:00:00;5495.08000000
S;SUL;2002-01-04 10:00:00;7332.78001098
SE;SUDESTE;2002-01-04 10:00:00;24884.84998901
N;NORTE;2002-01-04 11:00:00;2149.10000000
NE;NORDESTE;2002-01-04 11:00:00;5484.30999999
S;SUL;2002-01-04 11:00:00;7402.96000976
SE;SUDESTE;2002-01-04 11:00:00;24589.26999023
N;NORTE;2002-01-04 12:00:00;2160.30000000
NE;NORDESTE;2002-01-04 12:00:00;5208.29000000
S;SUL;2002-01-04 12:00:00;6861.10000000
SE;SUDESTE;2002-01-04 12:00:00;24386.81000000
N;NORTE;2002-01-04 13:00:00;2191.20000000
NE;NORDESTE;2002-01-04 13:00:00;5350.14999999
S;SUL;2002-01-04 13:00:00;7097.36000976
SE;SUDESTE;2002-01-04 13:00:00;25034.14999023
N;NORTE;2002-01-04 14:00:00;2234.50000000
NE;NORDESTE;2002-01-04 14:00:00;5548.16000000
S;SUL;2002-01-04 14:00:00;7469.40000610
SE;SUDESTE;2002-01-04 14:00:00;25283.29999389
N;NORTE;2002-01-04 15:00:00;2325.80000000
NE;NORDESTE;2002-01-04 15:00:00;5554.52000000
S;SUL;2002-01-04 15:00:00;7713.10998535
SE;SUDESTE;2002-01-04 15:00:00;25406.56001464
N;NORTE;2002-01-04 16:00:00;2299.00000000
NE;NORDESTE;2002-01-04 16:00:00;5439.53000000
S;SUL;2002-01-04 16:00:00;7585.56999511
SE;SUDESTE;2002-01-04 16:00:00;24912.64000488
N;NORTE;2002-01-04 17:00:00;2201.69999999
NE;NORDESTE;2002-01-04 17:00:00;5143.53000000
S;SUL;2002-01-04 17:00:00;7227.67999267
SE;SUDESTE;2002-01-04 17:00:00;23893.80000732
N;NORTE;2002-01-04 18:00:00;2152.89999999
NE;NORDESTE;2002-01-04 18:00:00;5086.95000000
S;SUL;2002-01-04 18:00:00;6640.28000488
SE;SUDESTE;2002-01-04 18:00:00;22456.65999511
N;NORTE;2002-01-04 19:00:00;2274.30000000
NE;NORDESTE;2002-01-04 19:00:00;5609.74000000
S;SUL;2002-01-04 19:00:00;6170.79000244
SE;SUDESTE;2002-01-04 19:00:00;22413.32999755
N;NORTE;2002-01-04 20:00:00;2388.50000000
NE;NORDESTE;2002-01-04 20:00:00;5512.29000000
S;SUL;2002-01-04 20:00:00;6932.63999023
SE;SUDESTE;2002-01-04 20:00:00;25787.00000976
N;NORTE;2002-01-04 21:00:00;2350.19999999
NE;NORDESTE;2002-01-04 21:00:00;5373.14999999
S;SUL;2002-01-04 21:00:00;7649.78001098
SE;SUDESTE;2002-01-04 21:00:00;25466.95998901
N;NORTE;2002-01-04 22:00:00;2308.40000000
NE;NORDESTE;2002-01-04 22:00:00;5490.13999999
S;SUL;2002-01-04 22:00:00;7421.70001220
SE;SUDESTE;2002-01-04 22:00:00;25150.45998779
N;NORTE;2002-01-04 23:00:00;2250.80000000
NE;NORDESTE;2002-01-04 23:00:00;5154.60000000
S;SUL;2002-01-04 23:00:00;6671.69999999
SE;SUDESTE;2002-01-04 23:00:00;23374.23000000
N;NORTE;2002-01-05 00:00:00;2177.50000000
NE;NORDESTE;2002-01-05 00:00:00;4908.90000000
S;SUL;2002-01-05 00:00:00;6342.70000610
SE;SUDESTE;2002-01-05 00:00:00;21474.82999389
N;NORTE;2002-01-05 01:00:00;2132.39999999
NE;NORDESTE;2002-01-05 01:00:00;4755.80000000
S;SUL;2002-01-05 01:00:00;5885.38999023
SE;SUDESTE;2002-01-05 01:00:00;20215.74000976
N;NORTE;2002-01-05 02:00:00;2112.19999999
NE;NORDESTE;2002-01-05 02:00:00;4669.91000000
S;SUL;2002-01-05 02:00:00;5580.02999877
SE;SUDESTE;2002-01-05 02:00:00;19385.00000122
N;NORTE;2002-01-05 03:00:00;2095.19999999
NE;NORDESTE;2002-01-05 03:00:00;4611.79000000
S;SUL;2002-01-05 03:00:00;5422.94001464
SE;SUDESTE;2002-01-05 03:00:00;18723.18998535
N;NORTE;2002-01-05 04:00:00;2082.30000000
NE;NORDESTE;2002-01-05 04:00:00;4601.58000000
S;SUL;2002-01-05 04:00:00;5369.50001220
SE;SUDESTE;2002-01-05 04:00:00;18510.24998779
N;NORTE;2002-01-05 05:00:00;2066.80000000
NE;NORDESTE;2002-01-05 05:00:00;4604.36000000
S;SUL;2002-01-05 05:00:00;5403.83000488
SE;SUDESTE;2002-01-05 05:00:00;18734.81999511
N;NORTE;2002-01-05 06:00:00;2064.70000000
NE;NORDESTE;2002-01-05 06:00:00;4456.72000000
S;SUL;2002-01-05 06:00:00;5382.63001098
SE;SUDESTE;2002-01-05 06:00:00;18613.79998901
N;NORTE;2002-01-05 07:00:00;2030.00000000
NE;NORDESTE;2002-01-05 07:00:00;4381.70000000
S;SUL;2002-01-05 07:00:00;5424.17000122
SE;SUDESTE;2002-01-05 07:00:00;18811.67999877
N;NORTE;2002-01-05 08:00:00;2127.80000000
NE;NORDESTE;2002-01-05 08:00:00;4634.20000000
S;SUL;2002-01-05 08:00:00;5733.24000244
SE;SUDESTE;2002-01-05 08:00:00;19983.20999755
N;NORTE;2002-01-05 09:00:00;2223.19999999
NE;NORDESTE;2002-01-05 09:00:00;4792.59999999
S;SUL;2002-01-05 09:00:00;6138.67000122
SE;SUDESTE;2002-01-05 09:00:00;20955.07999877
N;NORTE;2002-01-05 10:00:00;2274.10000000
NE;NORDESTE;2002-01-05 10:00:00;4854.79999999
S;SUL;2002-01-05 10:00:00;6310.52998657
SE;SUDESTE;2002-01-05 10:00:00;21509.15001342
N;NORTE;2002-01-05 11:00:00;2267.60000000
NE;NORDESTE;2002-01-05 11:00:00;4856.70000000
S;SUL;2002-01-05 11:00:00;6247.08001098
SE;SUDESTE;2002-01-05 11:00:00;21484.52998901
N;NORTE;2002-01-05 12:00:00;2221.60000000
NE;NORDESTE;2002-01-05 12:00:00;4853.59000000
S;SUL;2002-01-05 12:00:00;5957.91000366
SE;SUDESTE;2002-01-05 12:00:00;21341.34999633
N;NORTE;2002-01-05 13:00:00;2257.50000000
NE;NORDESTE;2002-01-05 13:00:00;4815.17000000
S;SUL;2002-01-05 13:00:00;5888.27999267
SE;SUDESTE;2002-01-05 13:00:00;21481.02000732
N;NORTE;2002-01-05 14:00:00;2260.60000000
NE;NORDESTE;2002-01-05 14:00:00;4852.20000000
S;SUL;2002-01-05 14:00:00;5890.54000854
SE;SUDESTE;2002-01-05 14:00:00;21528.52999145
N;NORTE;2002-01-05 15:00:00;2230.69999999
NE;NORDESTE;2002-01-05 15:00:00;4844.77000000
S;SUL;2002-01-05 15:00:00;5876.80999755
SE;SUDESTE;2002-01-05 15:00:00;21395.26000244
N;NORTE;2002-01-05 16:00:00;2219.30000000
NE;NORDESTE;2002-01-05 16:00:00;4748.71000000
S;SUL;2002-01-05 16:00:00;5901.80999755
SE;SUDESTE;2002-01-05 16:00:00;21363.46000244
N;NORTE;2002-01-05 17:00:00;2115.60000000
NE;NORDESTE;2002-01-05 17:00:00;4739.33000000
S;SUL;2002-01-05 17:00:00;5954.13999633
SE;SUDESTE;2002-01-05 17:00:00;21530.99000366
N;NORTE;2002-01-05 18:00:00;2055.79999999
NE;NORDESTE;2002-01-05 18:00:00;4945.56000000
S;SUL;2002-01-05 18:00:00;6184.80999145
SE;SUDESTE;2002-01-05 18:00:00;22000.74000854
N;NORTE;2002-01-05 19:00:00;2200.60000000
NE;NORDESTE;2002-01-05 19:00:00;5758.90000000
S;SUL;2002-01-05 19:00:00;6377.01998901
SE;SUDESTE;2002-01-05 19:00:00;22694.77001098
N;NORTE;2002-01-05 20:00:00;2396.00000000
NE;NORDESTE;2002-01-05 20:00:00;5915.04000000
S;SUL;2002-01-05 20:00:00;7293.35001220
SE;SUDESTE;2002-01-05 20:00:00;25587.74998779
N;NORTE;2002-01-05 21:00:00;2347.00000000
NE;NORDESTE;2002-01-05 21:00:00;5723.24000000
S;SUL;2002-01-05 21:00:00;7442.27998657
SE;SUDESTE;2002-01-05 21:00:00;24540.24001342
N;NORTE;2002-01-05 22:00:00;2326.19999999
NE;NORDESTE;2002-01-05 22:00:00;5508.37000000
S;SUL;2002-01-05 22:00:00;7036.92999877
SE;SUDESTE;2002-01-05 22:00:00;23933.58000122
N;NORTE;2002-01-05 23:00:00;2232.69999999
NE;NORDESTE;2002-01-05 23:00:00;5144.13000000
S;SUL;2002-01-05 23:00:00;6381.33000488
SE;SUDESTE;2002-01-05 23:00:00;22211.13999511
N;NORTE;2002-01-06 00:00:00;2171.50000000
NE;NORDESTE;2002-01-06 00:00:00;4846.20999999
S;SUL;2002-01-06 00:00:00;5665.09000854
SE;SUDESTE;2002-01-06 00:00:00;20619.19999145
N;NORTE;2002-01-06 01:00:00;2138.30000000
NE;NORDESTE;2002-01-06 01:00:00;4722.28000000
S;SUL;2002-01-06 01:00:00;5270.42001342
SE;SUDESTE;2002-01-06 01:00:00;19327.08998657
N;NORTE;2002-01-06 02:00:00;2077.10000000
NE;NORDESTE;2002-01-06 02:00:00;4623.28000000
S;SUL;2002-01-06 02:00:00;5011.54001464
SE;SUDESTE;2002-01-06 02:00:00;18412.77998535
N;NORTE;2002-01-06 03:00:00;2044.80000000
