id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2022-01-01 14:00:00;9076.85200000
S;SUL;2022-01-01 14:00:00;8818.79000000
SE;SUDESTE;2022-01-01 14:00:00;29493.88600000
N;NORTE;2022-01-01 15:00:00;4687.00500000
NE;NORDESTE;2022-01-01 15:00:00;9312.26700000
S;SUL;2022-01-01 15:00:00;9200.14300000
SE;SUDESTE;2022-01-01 15:00:00;29859.52900000
N;NORTE;2022-01-01 16:00:00;4770.58799999
NE;NORDESTE;2022-01-01 16:00:00;9539.26900000
S;SUL;2022-01-01 16:00:00;9713.63300000
SE;SUDESTE;2022-01-01 16:00:00;30933.38600000
N;NORTE;2022-01-01 17:00:00;4884.49600000
NE;NORDESTE;2022-01-01 17:00:00;9800.08999999
S;SUL;2022-01-01 17:00:00;10393.02899999
SE;SUDESTE;2022-01-01 17:00:00;32586.84400000
N;NORTE;2022-01-01 18:00:00;5247.03800000
NE;NORDESTE;2022-01-01 18:00:00;10973.60299999
S;SUL;2022-01-01 18:00:00;11119.28200000
SE;SUDESTE;2022-01-01 18:00:00;34970.13200000
N;NORTE;2022-01-01 19:00:00;5582.80500000
NE;NORDESTE;2022-01-01 19:00:00;11421.79100000
S;SUL;2022-01-01 19:00:00;12084.67500000
SE;SUDESTE;2022-01-01 19:00:00;38402.31200000
N;NORTE;2022-01-01 20:00:00;5717.10100000
NE;NORDESTE;2022-01-01 20:00:00;11455.50200000
S;SUL;2022-01-01 20:00:00;13024.61200000
SE;SUDESTE;2022-01-01 20:00:00;39016.85399999
N;NORTE;2022-01-01 21:00:00;5826.73699999
NE;NORDESTE;2022-01-01 21:00:00;11532.95600000
S;SUL;2022-01-01 21:00:00;12829.90200000
SE;SUDESTE;2022-01-01 21:00:00;38264.75499999
N;NORTE;2022-01-01 22:00:00;5921.50800000
NE;NORDESTE;2022-01-01 22:00:00;11541.34899999
S;SUL;2022-01-01 22:00:00;12716.43500000
SE;SUDESTE;2022-01-01 22:00:00;37205.32099999
N;NORTE;2022-01-01 23:00:00;5912.08500000
NE;NORDESTE;2022-01-01 23:00:00;11426.62900000
S;SUL;2022-01-01 23:00:00;12238.57400000
SE;SUDESTE;2022-01-01 23:00:00;35662.41800000
N;NORTE;2022-01-02 00:00:00;5785.98399999
NE;NORDESTE;2022-01-02 00:00:00;11044.85000000
S;SUL;2022-01-02 00:00:00;11578.31000000
SE;SUDESTE;2022-01-02 00:00:00;33896.98900000
N;NORTE;2022-01-02 01:00:00;5618.35900000
NE;NORDESTE;2022-01-02 01:00:00;10715.85900000
S;SUL;2022-01-02 01:00:00;11006.70500000
SE;SUDESTE;2022-01-02 01:00:00;32287.88000000
N;NORTE;2022-01-02 02:00:00;5524.30799999
NE;NORDESTE;2022-01-02 02:00:00;10477.95100000
S;SUL;2022-01-02 02:00:00;10497.60500000
SE;SUDESTE;2022-01-02 02:00:00;31211.99899999
N;NORTE;2022-01-02 03:00:00;5386.47300000
NE;NORDESTE;2022-01-02 03:00:00;10299.70300000
S;SUL;2022-01-02 03:00:00;10144.64500000
SE;SUDESTE;2022-01-02 03:00:00;30555.61499999
N;NORTE;2022-01-02 04:00:00;5295.44299999
NE;NORDESTE;2022-01-02 04:00:00;10197.80700000
S;SUL;2022-01-02 04:00:00;9912.85600000
SE;SUDESTE;2022-01-02 04:00:00;30335.21899999
N;NORTE;2022-01-02 05:00:00;5235.02900000
NE;NORDESTE;2022-01-02 05:00:00;9587.79000000
S;SUL;2022-01-02 05:00:00;9447.41900000
SE;SUDESTE;2022-01-02 05:00:00;29567.72800000
N;NORTE;2022-01-02 06:00:00;4962.66600000
NE;NORDESTE;2022-01-02 06:00:00;9179.42500000
S;SUL;2022-01-02 06:00:00;9114.28700000
SE;SUDESTE;2022-01-02 06:00:00;28696.03799999
N;NORTE;2022-01-02 07:00:00;4781.64700000
NE;NORDESTE;2022-01-02 07:00:00;9153.52400000
S;SUL;2022-01-02 07:00:00;9208.10900000
SE;SUDESTE;2022-01-02 07:00:00;29075.24300000
N;NORTE;2022-01-02 08:00:00;4744.09899999
NE;NORDESTE;2022-01-02 08:00:00;9056.30599999
S;SUL;2022-01-02 08:00:00;9225.90200000
SE;SUDESTE;2022-01-02 08:00:00;29842.81200000
N;NORTE;2022-01-02 09:00:00;4634.35600000
NE;NORDESTE;2022-01-02 09:00:00;8797.69100000
S;SUL;2022-01-02 09:00:00;9203.88000000
SE;SUDESTE;2022-01-02 09:00:00;30742.88400000
N;NORTE;2022-01-02 10:00:00;4659.99999999
NE;NORDESTE;2022-01-02 10:00:00;8754.28000000
S;SUL;2022-01-02 10:00:00;9390.13300000
SE;SUDESTE;2022-01-02 10:00:00;31551.92100000
N;NORTE;2022-01-02 11:00:00;4732.70699999
NE;NORDESTE;2022-01-02 11:00:00;8872.20300000
S;SUL;2022-01-02 11:00:00;9812.77900000
SE;SUDESTE;2022-01-02 11:00:00;32314.04500000
N;NORTE;2022-01-02 12:00:00;4813.33900000
NE;NORDESTE;2022-01-02 12:00:00;9001.39399999
S;SUL;2022-01-02 12:00:00;10049.26900000
SE;SUDESTE;2022-01-02 12:00:00;32697.22100000
N;NORTE;2022-01-02 13:00:00;4927.60100000
NE;NORDESTE;2022-01-02 13:00:00;9217.44200000
S;SUL;2022-01-02 13:00:00;10377.89200000
SE;SUDESTE;2022-01-02 13:00:00;32904.08100000
N;NORTE;2022-01-02 14:00:00;5035.14900000
NE;NORDESTE;2022-01-02 14:00:00;9437.19299999
S;SUL;2022-01-02 14:00:00;10717.72000000
SE;SUDESTE;2022-01-02 14:00:00;33011.60600000
N;NORTE;2022-01-02 15:00:00;5160.80899999
NE;NORDESTE;2022-01-02 15:00:00;9705.27200000
S;SUL;2022-01-02 15:00:00;10887.72899999
SE;SUDESTE;2022-01-02 15:00:00;33723.86999999
N;NORTE;2022-01-02 16:00:00;5205.01000000
NE;NORDESTE;2022-01-02 16:00:00;9837.79100000
S;SUL;2022-01-02 16:00:00;11178.44100000
SE;SUDESTE;2022-01-02 16:00:00;35004.57900000
N;NORTE;2022-01-02 17:00:00;5226.27300000
NE;NORDESTE;2022-01-02 17:00:00;10303.32000000
S;SUL;2022-01-02 17:00:00;11672.39900000
SE;SUDESTE;2022-01-02 17:00:00;36567.27900000
N;NORTE;2022-01-02 18:00:00;5605.54000000
NE;NORDESTE;2022-01-02 18:00:00;11592.65800000
S;SUL;2022-01-02 18:00:00;12177.38700000
SE;SUDESTE;2022-01-02 18:00:00;38556.06300000
N;NORTE;2022-01-02 19:00:00;5985.71200000
NE;NORDESTE;2022-01-02 19:00:00;11889.12200000
S;SUL;2022-01-02 19:00:00;13050.58000000
SE;SUDESTE;2022-01-02 19:00:00;41456.25099999
N;NORTE;2022-01-02 20:00:00;6039.75800000
NE;NORDESTE;2022-01-02 20:00:00;11845.64999999
S;SUL;2022-01-02 20:00:00;13644.18600000
SE;SUDESTE;2022-01-02 20:00:00;41788.65399999
N;NORTE;2022-01-02 21:00:00;6113.48399999
NE;NORDESTE;2022-01-02 21:00:00;11875.96000000
S;SUL;2022-01-02 21:00:00;13569.80400000
SE;SUDESTE;2022-01-02 21:00:00;41047.37999999
N;NORTE;2022-01-02 22:00:00;6228.03500000
NE;NORDESTE;2022-01-02 22:00:00;11807.10000000
S;SUL;2022-01-02 22:00:00;13469.66700000
SE;SUDESTE;2022-01-02 22:00:00;39738.11199999
N;NORTE;2022-01-02 23:00:00;6231.95999999
NE;NORDESTE;2022-01-02 23:00:00;11511.90700000
S;SUL;2022-01-02 23:00:00;13045.14100000
SE;SUDESTE;2022-01-02 23:00:00;37981.64800000
N;NORTE;2022-01-03 00:00:00;6245.62500000
NE;NORDESTE;2022-01-03 00:00:00;11230.56499999
S;SUL;2022-01-03 00:00:00;12439.06499999
SE;SUDESTE;2022-01-03 00:00:00;35942.26200000
N;NORTE;2022-01-03 01:00:00;6169.81799999
NE;NORDESTE;2022-01-03 01:00:00;10840.59099999
S;SUL;2022-01-03 01:00:00;11947.92100000
SE;SUDESTE;2022-01-03 01:00:00;34490.93599999
N;NORTE;2022-01-03 02:00:00;6062.53500000
NE;NORDESTE;2022-01-03 02:00:00;10579.15800000
S;SUL;2022-01-03 02:00:00;11620.19400000
SE;SUDESTE;2022-01-03 02:00:00;33471.75700000
N;NORTE;2022-01-03 03:00:00;5941.14799999
NE;NORDESTE;2022-01-03 03:00:00;10463.94100000
S;SUL;2022-01-03 03:00:00;11393.45900000
SE;SUDESTE;2022-01-03 03:00:00;32889.32999999
N;NORTE;2022-01-03 04:00:00;5882.95000000
NE;NORDESTE;2022-01-03 04:00:00;10301.92600000
S;SUL;2022-01-03 04:00:00;11288.91100000
SE;SUDESTE;2022-01-03 04:00:00;32894.07500000
N;NORTE;2022-01-03 05:00:00;5795.70599999
NE;NORDESTE;2022-01-03 05:00:00;9727.22699999
S;SUL;2022-01-03 05:00:00;11233.51800000
SE;SUDESTE;2022-01-03 05:00:00;33130.07499999
N;NORTE;2022-01-03 06:00:00;5562.97700000
NE;NORDESTE;2022-01-03 06:00:00;9494.09600000
S;SUL;2022-01-03 06:00:00;11294.71500000
SE;SUDESTE;2022-01-03 06:00:00;34110.75999999
N;NORTE;2022-01-03 07:00:00;5482.71900000
NE;NORDESTE;2022-01-03 07:00:00;9950.98000000
S;SUL;2022-01-03 07:00:00;12079.21400000
SE;SUDESTE;2022-01-03 07:00:00;36625.54700000
N;NORTE;2022-01-03 08:00:00;5704.42900000
NE;NORDESTE;2022-01-03 08:00:00;10610.09500000
S;SUL;2022-01-03 08:00:00;13164.20100000
SE;SUDESTE;2022-01-03 08:00:00;39264.03100000
N;NORTE;2022-01-03 09:00:00;5814.29999999
NE;NORDESTE;2022-01-03 09:00:00;10821.88200000
S;SUL;2022-01-03 09:00:00;13577.62599999
SE;SUDESTE;2022-01-03 09:00:00;40877.43599999
N;NORTE;2022-01-03 10:00:00;5804.29000000
NE;NORDESTE;2022-01-03 10:00:00;10994.14199999
S;SUL;2022-01-03 10:00:00;13924.18600000
SE;SUDESTE;2022-01-03 10:00:00;41829.44200000
N;NORTE;2022-01-03 11:00:00;5710.12499999
NE;NORDESTE;2022-01-03 11:00:00;10918.92999999
S;SUL;2022-01-03 11:00:00;14193.75500000
SE;SUDESTE;2022-01-03 11:00:00;42210.78200000
N;NORTE;2022-01-03 12:00:00;5559.52100000
NE;NORDESTE;2022-01-03 12:00:00;10610.02299999
S;SUL;2022-01-03 12:00:00;13803.22099999
SE;SUDESTE;2022-01-03 12:00:00;42277.51199999
N;NORTE;2022-01-03 13:00:00;5648.04999999
NE;NORDESTE;2022-01-03 13:00:00;10850.86599999
S;SUL;2022-01-03 13:00:00;14718.14699999
SE;SUDESTE;2022-01-03 13:00:00;43012.11399999
N;NORTE;2022-01-03 14:00:00;5892.36400000
NE;NORDESTE;2022-01-03 14:00:00;11184.62100000
S;SUL;2022-01-03 14:00:00;15299.88100000
SE;SUDESTE;2022-01-03 14:00:00;43764.14999999
N;NORTE;2022-01-03 15:00:00;6028.43100000
NE;NORDESTE;2022-01-03 15:00:00;11335.45200000
S;SUL;2022-01-03 15:00:00;15455.73900000
SE;SUDESTE;2022-01-03 15:00:00;44379.80500000
N;NORTE;2022-01-03 16:00:00;6066.64400000
NE;NORDESTE;2022-01-03 16:00:00;11239.43599999
S;SUL;2022-01-03 16:00:00;15430.12599999
SE;SUDESTE;2022-01-03 16:00:00;44590.03700000
N;NORTE;2022-01-03 17:00:00;6002.02200000
NE;NORDESTE;2022-01-03 17:00:00;10837.75499999
S;SUL;2022-01-03 17:00:00;14988.89600000
SE;SUDESTE;2022-01-03 17:00:00;43696.16600000
N;NORTE;2022-01-03 18:00:00;5977.94399999
NE;NORDESTE;2022-01-03 18:00:00;11420.67800000
S;SUL;2022-01-03 18:00:00;13906.96900000
SE;SUDESTE;2022-01-03 18:00:00;43957.46100000
N;NORTE;2022-01-03 19:00:00;6142.95899999
NE;NORDESTE;2022-01-03 19:00:00;11663.57100000
S;SUL;2022-01-03 19:00:00;14600.23100000
SE;SUDESTE;2022-01-03 19:00:00;46802.39100000
N;NORTE;2022-01-03 20:00:00;6193.50300000
NE;NORDESTE;2022-01-03 20:00:00;11674.59099999
S;SUL;2022-01-03 20:00:00;15231.72900000
SE;SUDESTE;2022-01-03 20:00:00;46811.49400000
N;NORTE;2022-01-03 21:00:00;6261.72699999
NE;NORDESTE;2022-01-03 21:00:00;12177.29000000
S;SUL;2022-01-03 21:00:00;15443.42400000
SE;SUDESTE;2022-01-03 21:00:00;46007.09700000
N;NORTE;2022-01-03 22:00:00;6336.96199999
NE;NORDESTE;2022-01-03 22:00:00;12236.76899999
S;SUL;2022-01-03 22:00:00;15284.69700000
SE;SUDESTE;2022-01-03 22:00:00;44038.93300000
N;NORTE;2022-01-03 23:00:00;6286.05900000
NE;NORDESTE;2022-01-03 23:00:00;12076.80999999
S;SUL;2022-01-03 23:00:00;14609.93700000
SE;SUDESTE;2022-01-03 23:00:00;41612.28999999
N;NORTE;2022-01-04 00:00:00;6201.49299999
NE;NORDESTE;2022-01-04 00:00:00;11751.72099999
S;SUL;2022-01-04 00:00:00;13736.44200000
SE;SUDESTE;2022-01-04 00:00:00;39313.03100000
N;NORTE;2022-01-04 01:00:00;6073.06200000
NE;NORDESTE;2022-01-04 01:00:00;11340.19000000
S;SUL;2022-01-04 01:00:00;13030.99600000
SE;SUDESTE;2022-01-04 01:00:00;37393.87700000
N;NORTE;2022-01-04 02:00:00;5983.09900000
NE;NORDESTE;2022-01-04 02:00:00;11068.30200000
S;SUL;2022-01-04 02:00:00;12645.75900000
SE;SUDESTE;2022-01-04 02:00:00;36347.21400000
N;NORTE;2022-01-04 03:00:00;5849.53500000
NE;NORDESTE;2022-01-04 03:00:00;10948.28600000
S;SUL;2022-01-04 03:00:00;12418.64900000
SE;SUDESTE;2022-01-04 03:00:00;35767.82099999
N;NORTE;2022-01-04 04:00:00;5765.38100000
NE;NORDESTE;2022-01-04 04:00:00;10800.66000000
S;SUL;2022-01-04 04:00:00;12253.67500000
SE;SUDESTE;2022-01-04 04:00:00;35691.02400000
N;NORTE;2022-01-04 05:00:00;5679.83899999
NE;NORDESTE;2022-01-04 05:00:00;10198.83499999
S;SUL;2022-01-04 05:00:00;12217.61100000
SE;SUDESTE;2022-01-04 05:00:00;35775.80199999
N;NORTE;2022-01-04 06:00:00;5440.47500000
NE;NORDESTE;2022-01-04 06:00:00;10015.19299999
S;SUL;2022-01-04 06:00:00;12240.11800000
SE;SUDESTE;2022-01-04 06:00:00;36492.53300000
N;NORTE;2022-01-04 07:00:00;5365.76100000
NE;NORDESTE;2022-01-04 07:00:00;10519.69500000
S;SUL;2022-01-04 07:00:00;13198.44900000
SE;SUDESTE;2022-01-04 07:00:00;38953.86999999
N;NORTE;2022-01-04 08:00:00;5594.28600000
NE;NORDESTE;2022-01-04 08:00:00;10973.97399999
S;SUL;2022-01-04 08:00:00;14219.25199999
SE;SUDESTE;2022-01-04 08:00:00;41373.99000000
N;NORTE;2022-01-04 09:00:00;5757.67800000
NE;NORDESTE;2022-01-04 09:00:00;11005.50400000
S;SUL;2022-01-04 09:00:00;14497.28599999
SE;SUDESTE;2022-01-04 09:00:00;42653.20799999
N;NORTE;2022-01-04 10:00:00;5846.71200000
NE;NORDESTE;2022-01-04 10:00:00;11139.01399999
S;SUL;2022-01-04 10:00:00;14665.78000000
SE;SUDESTE;2022-01-04 10:00:00;43262.63300000
N;NORTE;2022-01-04 11:00:00;5863.71200000
NE;NORDESTE;2022-01-04 11:00:00;11186.38000000
S;SUL;2022-01-04 11:00:00;14636.72399999
SE;SUDESTE;2022-01-04 11:00:00;43235.01400000
N;NORTE;2022-01-04 12:00:00;5782.84299999
NE;NORDESTE;2022-01-04 12:00:00;11074.48500000
S;SUL;2022-01-04 12:00:00;13775.96200000
SE;SUDESTE;2022-01-04 12:00:00;42955.09100000
N;NORTE;2022-01-04 13:00:00;5984.19199999
NE;NORDESTE;2022-01-04 13:00:00;11410.07600000
S;SUL;2022-01-04 13:00:00;14405.36500000
SE;SUDESTE;2022-01-04 13:00:00;43608.78399999
N;NORTE;2022-01-04 14:00:00;6289.21199999
NE;NORDESTE;2022-01-04 14:00:00;11812.18599999
S;SUL;2022-01-04 14:00:00;14783.12400000
SE;SUDESTE;2022-01-04 14:00:00;44377.75600000
N;NORTE;2022-01-04 15:00:00;6361.47999999
NE;NORDESTE;2022-01-04 15:00:00;12084.02899999
S;SUL;2022-01-04 15:00:00;14870.26200000
SE;SUDESTE;2022-01-04 15:00:00;45018.76300000
N;NORTE;2022-01-04 16:00:00;6332.20899999
NE;NORDESTE;2022-01-04 16:00:00;11990.50300000
S;SUL;2022-01-04 16:00:00;15046.81300000
SE;SUDESTE;2022-01-04 16:00:00;45490.94700000
N;NORTE;2022-01-04 17:00:00;6146.02500000
NE;NORDESTE;2022-01-04 17:00:00;11478.00100000
S;SUL;2022-01-04 17:00:00;14791.25400000
SE;SUDESTE;2022-01-04 17:00:00;44675.92600000
N;NORTE;2022-01-04 18:00:00;6040.78199999
NE;NORDESTE;2022-01-04 18:00:00;11968.57899999
S;SUL;2022-01-04 18:00:00;13991.04900000
SE;SUDESTE;2022-01-04 18:00:00;45122.79400000
N;NORTE;2022-01-04 19:00:00;6285.37999999
NE;NORDESTE;2022-01-04 19:00:00;12093.85100000
S;SUL;2022-01-04 19:00:00;14556.31900000
SE;SUDESTE;2022-01-04 19:00:00;47601.32100000
N;NORTE;2022-01-04 20:00:00;6424.16799999
NE;NORDESTE;2022-01-04 20:00:00;12109.09599999
S;SUL;2022-01-04 20:00:00;15027.55200000
SE;SUDESTE;2022-01-04 20:00:00;47503.70900000
N;NORTE;2022-01-04 21:00:00;6501.19300000
NE;NORDESTE;2022-01-04 21:00:00;12620.05700000
S;SUL;2022-01-04 21:00:00;15016.56600000
SE;SUDESTE;2022-01-04 21:00:00;46478.90100000
N;NORTE;2022-01-04 22:00:00;6547.13500000
NE;NORDESTE;2022-01-04 22:00:00;12473.08900000
S;SUL;2022-01-04 22:00:00;14757.37200000
SE;SUDESTE;2022-01-04 22:00:00;44590.91600000
N;NORTE;2022-01-04 23:00:00;6505.48700000
NE;NORDESTE;2022-01-04 23:00:00;12080.23599999
S;SUL;2022-01-04 23:00:00;13954.24500000
SE;SUDESTE;2022-01-04 23:00:00;42029.01800000
N;NORTE;2022-01-05 00:00:00;6364.34999999
NE;NORDESTE;2022-01-05 00:00:00;11705.93100000
S;SUL;2022-01-05 00:00:00;13100.88800000
SE;SUDESTE;2022-01-05 00:00:00;39630.74600000
N;NORTE;2022-01-05 01:00:00;6224.35300000
NE;NORDESTE;2022-01-05 01:00:00;11304.19000000
S;SUL;2022-01-05 01:00:00;12535.43999999
SE;SUDESTE;2022-01-05 01:00:00;37700.43900000
N;NORTE;2022-01-05 02:00:00;6131.06899999
NE;NORDESTE;2022-01-05 02:00:00;11149.72300000
S;SUL;2022-01-05 02:00:00;12125.88000000
SE;SUDESTE;2022-01-05 02:00:00;36576.95900000
N;NORTE;2022-01-05 03:00:00;6042.82399999
NE;NORDESTE;2022-01-05 03:00:00;10936.28500000
S;SUL;2022-01-05 03:00:00;11843.04500000
SE;SUDESTE;2022-01-05 03:00:00;35996.95800000
N;NORTE;2022-01-05 04:00:00;5914.04200000
NE;NORDESTE;2022-01-05 04:00:00;10893.24500000
S;SUL;2022-01-05 04:00:00;11770.47200000
SE;SUDESTE;2022-01-05 04:00:00;36003.44000000
N;NORTE;2022-01-05 05:00:00;5738.73800000
NE;NORDESTE;2022-01-05 05:00:00;10211.34700000
S;SUL;2022-01-05 05:00:00;11793.28900000
SE;SUDESTE;2022-01-05 05:00:00;36290.83999999
N;NORTE;2022-01-05 06:00:00;5458.75799999
NE;NORDESTE;2022-01-05 06:00:00;9884.65899999
S;SUL;2022-01-05 06:00:00;11957.63800000
SE;SUDESTE;2022-01-05 06:00:00;37128.33600000
N;NORTE;2022-01-05 07:00:00;5318.30100000
NE;NORDESTE;2022-01-05 07:00:00;10434.92800000
S;SUL;2022-01-05 07:00:00;12924.96700000
SE;SUDESTE;2022-01-05 07:00:00;39430.75700000
N;NORTE;2022-01-05 08:00:00;5528.08000000
NE;NORDESTE;2022-01-05 08:00:00;11036.57900000
S;SUL;2022-01-05 08:00:00;13884.99100000
SE;SUDESTE;2022-01-05 08:00:00;41418.03300000
N;NORTE;2022-01-05 09:00:00;5692.43900000
NE;NORDESTE;2022-01-05 09:00:00;11298.37099999
S;SUL;2022-01-05 09:00:00;14137.76800000
SE;SUDESTE;2022-01-05 09:00:00;42403.15200000
N;NORTE;2022-01-05 10:00:00;5754.83700000
NE;NORDESTE;2022-01-05 10:00:00;11464.92500000
S;SUL;2022-01-05 10:00:00;14452.19900000
SE;SUDESTE;2022-01-05 10:00:00;42857.95400000
N;NORTE;2022-01-05 11:00:00;5877.94400000
NE;NORDESTE;2022-01-05 11:00:00;11525.15700000
S;SUL;2022-01-05 11:00:00;14552.07599999
SE;SUDESTE;2022-01-05 11:00:00;42915.23900000
N;NORTE;2022-01-05 12:00:00;5790.34899999
NE;NORDESTE;2022-01-05 12:00:00;11351.88500000
S;SUL;2022-01-05 12:00:00;13812.61000000
SE;SUDESTE;2022-01-05 12:00:00;42923.99999999
N;NORTE;2022-01-05 13:00:00;6021.20799999
NE;NORDESTE;2022-01-05 13:00:00;11658.36200000
S;SUL;2022-01-05 13:00:00;14542.04500000
SE;SUDESTE;2022-01-05 13:00:00;44255.73600000
N;NORTE;2022-01-05 14:00:00;6242.36400000
NE;NORDESTE;2022-01-05 14:00:00;11944.19699999
S;SUL;2022-01-05 14:00:00;14967.00900000
SE;SUDESTE;2022-01-05 14:00:00;45511.36000000
N;NORTE;2022-01-05 15:00:00;6334.84100000
NE;NORDESTE;2022-01-05 15:00:00;11995.89299999
S;SUL;2022-01-05 15:00:00;14995.48500000
SE;SUDESTE;2022-01-05 15:00:00;46275.08300000
N;NORTE;2022-01-05 16:00:00;6264.50999999
NE;NORDESTE;2022-01-05 16:00:00;11961.54399999
S;SUL;2022-01-05 16:00:00;14956.77700000
SE;SUDESTE;2022-01-05 16:00:00;46475.81400000
N;NORTE;2022-01-05 17:00:00;6120.77299999
NE;NORDESTE;2022-01-05 17:00:00;11528.56800000
S;SUL;2022-01-05 17:00:00;14485.11400000
SE;SUDESTE;2022-01-05 17:00:00;45239.51400000
N;NORTE;2022-01-05 18:00:00;6007.32599999
NE;NORDESTE;2022-01-05 18:00:00;12216.44899999
S;SUL;2022-01-05 18:00:00;13651.26300000
SE;SUDESTE;2022-01-05 18:00:00;45573.08700000
N;NORTE;2022-01-05 19:00:00;6320.10700000
NE;NORDESTE;2022-01-05 19:00:00;12382.81900000
S;SUL;2022-01-05 19:00:00;14113.64800000
SE;SUDESTE;2022-01-05 19:00:00;47983.06400000
N;NORTE;2022-01-05 20:00:00;6409.64500000
NE;NORDESTE;2022-01-05 20:00:00;12360.66700000
S;SUL;2022-01-05 20:00:00;14391.49300000
SE;SUDESTE;2022-01-05 20:00:00;47702.52600000
N;NORTE;2022-01-05 21:00:00;6526.08800000
NE;NORDESTE;2022-01-05 21:00:00;12847.34999999
S;SUL;2022-01-05 21:00:00;14279.48700000
SE;SUDESTE;2022-01-05 21:00:00;46673.34800000
N;NORTE;2022-01-05 22:00:00;6623.83800000
NE;NORDESTE;2022-01-05 22:00:00;12904.73900000
S;SUL;2022-01-05 22:00:00;13945.18000000
SE;SUDESTE;2022-01-05 22:00:00;44738.15100000
N;NORTE;2022-01-05 23:00:00;6588.75500000
NE;NORDESTE;2022-01-05 23:00:00;12563.53599999
S;SUL;2022-01-05 23:00:00;13181.24700000
SE;SUDESTE;2022-01-05 23:00:00;42297.06900000
N;NORTE;2022-01-06 00:00:00;6498.11899999
NE;NORDESTE;2022-01-06 00:00:00;12124.63800000
S;SUL;2022-01-06 00:00:00;12412.29900000
SE;SUDESTE;2022-01-06 00:00:00;39839.95899999
N;NORTE;2022-01-06 01:00:00;6348.97800000
NE;NORDESTE;2022-01-06 01:00:00;11778.83500000
S;SUL;2022-01-06 01:00:00;11774.74600000
SE;SUDESTE;2022-01-06 01:00:00;37914.75600000
N;NORTE;2022-01-06 02:00:00;6174.77599999
NE;NORDESTE;2022-01-06 02:00:00;11483.33999999
S;SUL;2022-01-06 02:00:00;11304.35200000
SE;SUDESTE;2022-01-06 02:00:00;36691.70100000
N;NORTE;2022-01-06 03:00:00;6079.60099999
