id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
N;NORTE;2004-01-01 00:00:00;2946.50000000
NE;NORDESTE;2004-01-01 00:00:00;6108.39000000
S;SUL;2004-01-01 00:00:00;5503.84001098
SE;SUDESTE;2004-01-01 00:00:00;23031.28998901
N;NORTE;2004-01-01 01:00:00;2855.10000000
NE;NORDESTE;2004-01-01 01:00:00;5878.34000000
S;SUL;2004-01-01 01:00:00;5255.11999267
SE;SUDESTE;2004-01-01 01:00:00;22577.01000732
N;NORTE;2004-01-01 02:00:00;2830.10000000
NE;NORDESTE;2004-01-01 02:00:00;5736.98000000
S;SUL;2004-01-01 02:00:00;4791.01000244
SE;SUDESTE;2004-01-01 02:00:00;21836.36999755
N;NORTE;2004-01-01 03:00:00;2810.50000000
NE;NORDESTE;2004-01-01 03:00:00;5636.11000000
S;SUL;2004-01-01 03:00:00;4473.02000610
SE;SUDESTE;2004-01-01 03:00:00;20991.83999389
N;NORTE;2004-01-01 04:00:00;2792.70000000
NE;NORDESTE;2004-01-01 04:00:00;5481.24000000
S;SUL;2004-01-01 04:00:00;4325.21998901
SE;SUDESTE;2004-01-01 04:00:00;20409.75001098
N;NORTE;2004-01-01 05:00:00;2777.60000000
NE;NORDESTE;2004-01-01 05:00:00;5407.05000000
S;SUL;2004-01-01 05:00:00;4232.37001342
SE;SUDESTE;2004-01-01 05:00:00;20073.79998657
N;NORTE;2004-01-01 06:00:00;2754.40000000
NE;NORDESTE;2004-01-01 06:00:00;4843.61999999
S;SUL;2004-01-01 06:00:00;4051.00000488
SE;SUDESTE;2004-01-01 06:00:00;19107.07999511
N;NORTE;2004-01-01 07:00:00;2636.00000000
NE;NORDESTE;2004-01-01 07:00:00;4579.19000000
S;SUL;2004-01-01 07:00:00;3693.15000366
SE;SUDESTE;2004-01-01 07:00:00;18171.17999633
N;NORTE;2004-01-01 08:00:00;2580.60000000
NE;NORDESTE;2004-01-01 08:00:00;4559.63000000
S;SUL;2004-01-01 08:00:00;3891.96999511
SE;SUDESTE;2004-01-01 08:00:00;18351.06000488
N;NORTE;2004-01-01 09:00:00;2557.19999999
NE;NORDESTE;2004-01-01 09:00:00;4633.50000000
S;SUL;2004-01-01 09:00:00;4143.81999633
SE;SUDESTE;2004-01-01 09:00:00;18902.20000366
N;NORTE;2004-01-01 10:00:00;2546.50000000
NE;NORDESTE;2004-01-01 10:00:00;4654.79000000
S;SUL;2004-01-01 10:00:00;4349.54000610
SE;SUDESTE;2004-01-01 10:00:00;19438.70999389
N;NORTE;2004-01-01 11:00:00;2522.40000000
NE;NORDESTE;2004-01-01 11:00:00;4707.70000000
S;SUL;2004-01-01 11:00:00;4430.44998901
SE;SUDESTE;2004-01-01 11:00:00;19770.48001098
N;NORTE;2004-01-01 12:00:00;2543.10000000
NE;NORDESTE;2004-01-01 12:00:00;4707.25000000
S;SUL;2004-01-01 12:00:00;4277.71000244
SE;SUDESTE;2004-01-01 12:00:00;19651.53999755
N;NORTE;2004-01-01 13:00:00;2555.69999999
NE;NORDESTE;2004-01-01 13:00:00;4693.04999999
S;SUL;2004-01-01 13:00:00;4110.90001342
SE;SUDESTE;2004-01-01 13:00:00;19251.36998657
N;NORTE;2004-01-01 14:00:00;2561.10000000
NE;NORDESTE;2004-01-01 14:00:00;4733.09000000
S;SUL;2004-01-01 14:00:00;4103.05001098
SE;SUDESTE;2004-01-01 14:00:00;18967.61998901
N;NORTE;2004-01-01 15:00:00;2577.40000000
NE;NORDESTE;2004-01-01 15:00:00;4734.04000000
S;SUL;2004-01-01 15:00:00;4160.54000244
SE;SUDESTE;2004-01-01 15:00:00;18844.61999755
N;NORTE;2004-01-01 16:00:00;2573.00000000
NE;NORDESTE;2004-01-01 16:00:00;4683.88999999
S;SUL;2004-01-01 16:00:00;4245.40001220
SE;SUDESTE;2004-01-01 16:00:00;19144.14998779
N;NORTE;2004-01-01 17:00:00;2571.89999999
NE;NORDESTE;2004-01-01 17:00:00;4677.60000000
S;SUL;2004-01-01 17:00:00;4397.08000000
SE;SUDESTE;2004-01-01 17:00:00;19732.03000000
N;NORTE;2004-01-01 18:00:00;2590.10000000
NE;NORDESTE;2004-01-01 18:00:00;4825.10000000
S;SUL;2004-01-01 18:00:00;4648.30000244
SE;SUDESTE;2004-01-01 18:00:00;20715.50999755
N;NORTE;2004-01-01 19:00:00;2783.39999999
NE;NORDESTE;2004-01-01 19:00:00;6219.70000000
S;SUL;2004-01-01 19:00:00;4906.28000488
SE;SUDESTE;2004-01-01 19:00:00;22489.20999511
N;NORTE;2004-01-01 20:00:00;2958.90000000
NE;NORDESTE;2004-01-01 20:00:00;6528.12000000
S;SUL;2004-01-01 20:00:00;5799.19998901
SE;SUDESTE;2004-01-01 20:00:00;25841.96001098
N;NORTE;2004-01-01 21:00:00;2936.89999999
NE;NORDESTE;2004-01-01 21:00:00;6459.41000000
S;SUL;2004-01-01 21:00:00;6603.95000122
SE;SUDESTE;2004-01-01 21:00:00;25581.48999877
N;NORTE;2004-01-01 22:00:00;2887.00000000
NE;NORDESTE;2004-01-01 22:00:00;6268.57000000
S;SUL;2004-01-01 22:00:00;6227.91998901
SE;SUDESTE;2004-01-01 22:00:00;24598.81001098
N;NORTE;2004-01-01 23:00:00;2851.00000000
NE;NORDESTE;2004-01-01 23:00:00;6033.56000000
S;SUL;2004-01-01 23:00:00;5621.38998901
SE;SUDESTE;2004-01-01 23:00:00;22235.82001098
N;NORTE;2004-01-02 00:00:00;2811.90000000
NE;NORDESTE;2004-01-02 00:00:00;5695.16000000
S;SUL;2004-01-02 00:00:00;4957.96998535
SE;SUDESTE;2004-01-02 00:00:00;21148.20001464
N;NORTE;2004-01-02 01:00:00;2775.10000000
NE;NORDESTE;2004-01-02 01:00:00;5500.41000000
S;SUL;2004-01-02 01:00:00;4579.44000366
SE;SUDESTE;2004-01-02 01:00:00;20046.37999633
N;NORTE;2004-01-02 02:00:00;2727.90000000
NE;NORDESTE;2004-01-02 02:00:00;5387.91000000
S;SUL;2004-01-02 02:00:00;4382.69998779
SE;SUDESTE;2004-01-02 02:00:00;19356.99001220
N;NORTE;2004-01-02 03:00:00;2694.69999999
NE;NORDESTE;2004-01-02 03:00:00;5272.62000000
S;SUL;2004-01-02 03:00:00;4404.38000854
SE;SUDESTE;2004-01-02 03:00:00;18972.36999145
