id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2015-01-01 16:00:00;7609.69714975
S;SUL;2015-01-01 16:00:00;7270.18062240
SE;SUDESTE;2015-01-01 16:00:00;29741.11700000
N;NORTE;2015-01-01 17:00:00;4265.26300000
NE;NORDESTE;2015-01-01 17:00:00;7577.03435317
S;SUL;2015-01-01 17:00:00;7387.51462362
SE;SUDESTE;2015-01-01 17:00:00;30109.61300000
N;NORTE;2015-01-01 18:00:00;4236.73900000
NE;NORDESTE;2015-01-01 18:00:00;7751.98395659
S;SUL;2015-01-01 18:00:00;7695.82110800
SE;SUDESTE;2015-01-01 18:00:00;30446.23600000
N;NORTE;2015-01-01 19:00:00;4549.23600000
NE;NORDESTE;2015-01-01 19:00:00;9197.95467290
S;SUL;2015-01-01 19:00:00;7978.57321816
SE;SUDESTE;2015-01-01 19:00:00;31837.50800000
N;NORTE;2015-01-01 20:00:00;4953.83900000
NE;NORDESTE;2015-01-01 20:00:00;9832.96151455
S;SUL;2015-01-01 20:00:00;9028.29628013
SE;SUDESTE;2015-01-01 20:00:00;36182.56900000
N;NORTE;2015-01-01 21:00:00;5049.93900000
NE;NORDESTE;2015-01-01 21:00:00;9840.31192654
S;SUL;2015-01-01 21:00:00;9543.73010770
SE;SUDESTE;2015-01-01 21:00:00;37293.77999999
N;NORTE;2015-01-01 22:00:00;5078.95600000
NE;NORDESTE;2015-01-01 22:00:00;9822.50704347
S;SUL;2015-01-01 22:00:00;9342.72815981
SE;SUDESTE;2015-01-01 22:00:00;37108.37300000
N;NORTE;2015-01-01 23:00:00;5081.36500000
NE;NORDESTE;2015-01-01 23:00:00;9587.59555113
S;SUL;2015-01-01 23:00:00;8872.38692436
SE;SUDESTE;2015-01-01 23:00:00;36270.08300000
N;NORTE;2015-01-02 00:00:00;5014.72300000
NE;NORDESTE;2015-01-02 00:00:00;9235.11019795
S;SUL;2015-01-02 00:00:00;8169.79044003
SE;SUDESTE;2015-01-02 00:00:00;34280.57200000
N;NORTE;2015-01-02 01:00:00;4934.70700000
NE;NORDESTE;2015-01-02 01:00:00;8936.85262192
S;SUL;2015-01-02 01:00:00;7658.86872013
SE;SUDESTE;2015-01-02 01:00:00;32575.54600000
N;NORTE;2015-01-02 02:00:00;4860.25200000
NE;NORDESTE;2015-01-02 02:00:00;8725.12600156
S;SUL;2015-01-02 02:00:00;7335.44165863
SE;SUDESTE;2015-01-02 02:00:00;31473.37399999
N;NORTE;2015-01-02 03:00:00;4780.24000000
NE;NORDESTE;2015-01-02 03:00:00;8589.20331888
S;SUL;2015-01-02 03:00:00;7109.81428352
SE;SUDESTE;2015-01-02 03:00:00;30754.48200000
N;NORTE;2015-01-02 04:00:00;4700.06300000
NE;NORDESTE;2015-01-02 04:00:00;8477.87449092
S;SUL;2015-01-02 04:00:00;6986.76525933
SE;SUDESTE;2015-01-02 04:00:00;30511.17099999
N;NORTE;2015-01-02 05:00:00;4669.02000000
NE;NORDESTE;2015-01-02 05:00:00;8420.29328486
S;SUL;2015-01-02 05:00:00;7018.80104313
SE;SUDESTE;2015-01-02 05:00:00;30862.76700000
N;NORTE;2015-01-02 06:00:00;4597.49900000
NE;NORDESTE;2015-01-02 06:00:00;7942.85325390
S;SUL;2015-01-02 06:00:00;7011.69573214
SE;SUDESTE;2015-01-02 06:00:00;30672.88800000
N;NORTE;2015-01-02 07:00:00;4371.29500000
NE;NORDESTE;2015-01-02 07:00:00;7982.70037473
S;SUL;2015-01-02 07:00:00;7189.61488359
SE;SUDESTE;2015-01-02 07:00:00;31579.87800000
N;NORTE;2015-01-02 08:00:00;4436.43200000
NE;NORDESTE;2015-01-02 08:00:00;8671.43632180
S;SUL;2015-01-02 08:00:00;7971.20122094
SE;SUDESTE;2015-01-02 08:00:00;34375.99100000
N;NORTE;2015-01-02 09:00:00;4703.86400000
NE;NORDESTE;2015-01-02 09:00:00;9442.35983700
S;SUL;2015-01-02 09:00:00;8558.49906373
SE;SUDESTE;2015-01-02 09:00:00;36504.92100000
N;NORTE;2015-01-02 10:00:00;4818.87500000
NE;NORDESTE;2015-01-02 10:00:00;9805.55835248
S;SUL;2015-01-02 10:00:00;8869.20143775
SE;SUDESTE;2015-01-02 10:00:00;38071.41699999
N;NORTE;2015-01-02 11:00:00;4897.47300000
NE;NORDESTE;2015-01-02 11:00:00;9990.25280241
S;SUL;2015-01-02 11:00:00;9190.76245969
SE;SUDESTE;2015-01-02 11:00:00;38616.70800000
N;NORTE;2015-01-02 12:00:00;4902.10100000
NE;NORDESTE;2015-01-02 12:00:00;9981.28296850
S;SUL;2015-01-02 12:00:00;9049.66531393
SE;SUDESTE;2015-01-02 12:00:00;38995.82099999
N;NORTE;2015-01-02 13:00:00;4876.90699999
NE;NORDESTE;2015-01-02 13:00:00;9849.82446166
S;SUL;2015-01-02 13:00:00;9124.50940427
SE;SUDESTE;2015-01-02 13:00:00;39443.32600000
N;NORTE;2015-01-02 14:00:00;4888.52100000
NE;NORDESTE;2015-01-02 14:00:00;9975.30556878
S;SUL;2015-01-02 14:00:00;9218.04095400
SE;SUDESTE;2015-01-02 14:00:00;39594.51700000
N;NORTE;2015-01-02 15:00:00;5056.45900000
NE;NORDESTE;2015-01-02 15:00:00;10138.55004033
S;SUL;2015-01-02 15:00:00;9178.20198422
SE;SUDESTE;2015-01-02 15:00:00;39487.65400000
N;NORTE;2015-01-02 16:00:00;5090.85100000
NE;NORDESTE;2015-01-02 16:00:00;10012.36234075
S;SUL;2015-01-02 16:00:00;9142.29046314
SE;SUDESTE;2015-01-02 16:00:00;39319.18299999
N;NORTE;2015-01-02 17:00:00;4967.04800000
NE;NORDESTE;2015-01-02 17:00:00;9712.43984296
S;SUL;2015-01-02 17:00:00;9079.57786691
SE;SUDESTE;2015-01-02 17:00:00;38382.68900000
N;NORTE;2015-01-02 18:00:00;4840.17600000
NE;NORDESTE;2015-01-02 18:00:00;9173.80859049
S;SUL;2015-01-02 18:00:00;9020.33127282
SE;SUDESTE;2015-01-02 18:00:00;36664.99299999
N;NORTE;2015-01-02 19:00:00;4879.64899999
NE;NORDESTE;2015-01-02 19:00:00;9866.60036491
S;SUL;2015-01-02 19:00:00;8695.28104061
SE;SUDESTE;2015-01-02 19:00:00;36894.80199999
N;NORTE;2015-01-02 20:00:00;5161.47599999
NE;NORDESTE;2015-01-02 20:00:00;10189.09439406
S;SUL;2015-01-02 20:00:00;9514.92890568
SE;SUDESTE;2015-01-02 20:00:00;40345.27400000
N;NORTE;2015-01-02 21:00:00;5208.61300000
NE;NORDESTE;2015-01-02 21:00:00;10075.50796342
S;SUL;2015-01-02 21:00:00;10001.07762659
SE;SUDESTE;2015-01-02 21:00:00;41024.76999999
N;NORTE;2015-01-02 22:00:00;5297.39300000
NE;NORDESTE;2015-01-02 22:00:00;10520.01195363
S;SUL;2015-01-02 22:00:00;9828.89188054
SE;SUDESTE;2015-01-02 22:00:00;40690.87199999
N;NORTE;2015-01-02 23:00:00;5330.38500000
NE;NORDESTE;2015-01-02 23:00:00;10410.44515964
S;SUL;2015-01-02 23:00:00;9364.78288275
SE;SUDESTE;2015-01-02 23:00:00;39422.86000000
N;NORTE;2015-01-03 00:00:00;5242.24600000
NE;NORDESTE;2015-01-03 00:00:00;10060.30074042
S;SUL;2015-01-03 00:00:00;8585.33785411
SE;SUDESTE;2015-01-03 00:00:00;37387.48499999
N;NORTE;2015-01-03 01:00:00;5112.02200000
NE;NORDESTE;2015-01-03 01:00:00;9714.46690057
S;SUL;2015-01-03 01:00:00;7956.25506322
SE;SUDESTE;2015-01-03 01:00:00;35564.28000000
N;NORTE;2015-01-03 02:00:00;5056.45999999
NE;NORDESTE;2015-01-03 02:00:00;9301.52727306
S;SUL;2015-01-03 02:00:00;7525.96613973
SE;SUDESTE;2015-01-03 02:00:00;34066.96600000
N;NORTE;2015-01-03 03:00:00;4961.84399999
NE;NORDESTE;2015-01-03 03:00:00;9059.72007152
S;SUL;2015-01-03 03:00:00;7315.33312162
SE;SUDESTE;2015-01-03 03:00:00;33162.23300000
N;NORTE;2015-01-03 04:00:00;4891.29700000
NE;NORDESTE;2015-01-03 04:00:00;8988.00297168
S;SUL;2015-01-03 04:00:00;7211.19717297
SE;SUDESTE;2015-01-03 04:00:00;32687.02900000
N;NORTE;2015-01-03 05:00:00;4830.45399999
NE;NORDESTE;2015-01-03 05:00:00;8823.66689571
S;SUL;2015-01-03 05:00:00;7218.21565999
SE;SUDESTE;2015-01-03 05:00:00;32551.64499999
N;NORTE;2015-01-03 06:00:00;4750.16600000
NE;NORDESTE;2015-01-03 06:00:00;8182.15436895
S;SUL;2015-01-03 06:00:00;7146.45154448
SE;SUDESTE;2015-01-03 06:00:00;31666.11599999
N;NORTE;2015-01-03 07:00:00;4488.34400000
NE;NORDESTE;2015-01-03 07:00:00;7957.24663584
S;SUL;2015-01-03 07:00:00;7220.43044417
SE;SUDESTE;2015-01-03 07:00:00;31575.95799999
N;NORTE;2015-01-03 08:00:00;4462.78900000
NE;NORDESTE;2015-01-03 08:00:00;8358.68087123
S;SUL;2015-01-03 08:00:00;7891.73204689
SE;SUDESTE;2015-01-03 08:00:00;33306.11500000
N;NORTE;2015-01-03 09:00:00;4583.18899999
NE;NORDESTE;2015-01-03 09:00:00;8799.82333559
S;SUL;2015-01-03 09:00:00;8305.58168723
SE;SUDESTE;2015-01-03 09:00:00;35119.93000000
N;NORTE;2015-01-03 10:00:00;4721.62999999
NE;NORDESTE;2015-01-03 10:00:00;9094.01040971
S;SUL;2015-01-03 10:00:00;8629.84671738
SE;SUDESTE;2015-01-03 10:00:00;35996.35400000
N;NORTE;2015-01-03 11:00:00;4758.88400000
NE;NORDESTE;2015-01-03 11:00:00;9197.63415642
S;SUL;2015-01-03 11:00:00;8844.57034129
SE;SUDESTE;2015-01-03 11:00:00;36323.69000000
N;NORTE;2015-01-03 12:00:00;4716.53399999
NE;NORDESTE;2015-01-03 12:00:00;9156.61923994
S;SUL;2015-01-03 12:00:00;8710.34284336
SE;SUDESTE;2015-01-03 12:00:00;36363.80600000
N;NORTE;2015-01-03 13:00:00;4636.11599999
NE;NORDESTE;2015-01-03 13:00:00;9035.65947939
S;SUL;2015-01-03 13:00:00;8645.89409796
SE;SUDESTE;2015-01-03 13:00:00;36263.33000000
N;NORTE;2015-01-03 14:00:00;4624.27899999
NE;NORDESTE;2015-01-03 14:00:00;9037.81270724
S;SUL;2015-01-03 14:00:00;8688.86079854
SE;SUDESTE;2015-01-03 14:00:00;36107.44099999
N;NORTE;2015-01-03 15:00:00;4733.21800000
NE;NORDESTE;2015-01-03 15:00:00;9061.22612552
S;SUL;2015-01-03 15:00:00;8687.18188220
SE;SUDESTE;2015-01-03 15:00:00;35922.33399999
N;NORTE;2015-01-03 16:00:00;4751.92699999
NE;NORDESTE;2015-01-03 16:00:00;8963.77443763
S;SUL;2015-01-03 16:00:00;8688.29765767
SE;SUDESTE;2015-01-03 16:00:00;35663.02700000
N;NORTE;2015-01-03 17:00:00;4717.99200000
NE;NORDESTE;2015-01-03 17:00:00;8778.40166172
S;SUL;2015-01-03 17:00:00;8844.57237492
SE;SUDESTE;2015-01-03 17:00:00;35670.82100000
N;NORTE;2015-01-03 18:00:00;4612.27700000
NE;NORDESTE;2015-01-03 18:00:00;8779.04743816
S;SUL;2015-01-03 18:00:00;9060.76266258
SE;SUDESTE;2015-01-03 18:00:00;35784.62500000
N;NORTE;2015-01-03 19:00:00;4834.08000000
NE;NORDESTE;2015-01-03 19:00:00;10289.70209002
S;SUL;2015-01-03 19:00:00;9320.80458585
SE;SUDESTE;2015-01-03 19:00:00;36934.68100000
N;NORTE;2015-01-03 20:00:00;5216.78600000
NE;NORDESTE;2015-01-03 20:00:00;10772.72312168
S;SUL;2015-01-03 20:00:00;10016.89038797
SE;SUDESTE;2015-01-03 20:00:00;40062.85699999
N;NORTE;2015-01-03 21:00:00;5293.86299999
NE;NORDESTE;2015-01-03 21:00:00;10546.55673355
S;SUL;2015-01-03 21:00:00;10530.38019023
SE;SUDESTE;2015-01-03 21:00:00;39910.48499999
N;NORTE;2015-01-03 22:00:00;5285.46800000
NE;NORDESTE;2015-01-03 22:00:00;10378.94839661
S;SUL;2015-01-03 22:00:00;9927.54405601
SE;SUDESTE;2015-01-03 22:00:00;38811.29800000
N;NORTE;2015-01-03 23:00:00;5264.19299999
NE;NORDESTE;2015-01-03 23:00:00;10040.79089702
S;SUL;2015-01-03 23:00:00;9296.56307533
SE;SUDESTE;2015-01-03 23:00:00;37293.80300000
N;NORTE;2015-01-04 00:00:00;5192.99599999
NE;NORDESTE;2015-01-04 00:00:00;9633.39181574
S;SUL;2015-01-04 00:00:00;8590.58453374
SE;SUDESTE;2015-01-04 00:00:00;35407.43599999
N;NORTE;2015-01-04 01:00:00;5079.20700000
NE;NORDESTE;2015-01-04 01:00:00;9314.09052660
S;SUL;2015-01-04 01:00:00;7959.29793725
SE;SUDESTE;2015-01-04 01:00:00;33570.72200000
N;NORTE;2015-01-04 02:00:00;4995.68099999
NE;NORDESTE;2015-01-04 02:00:00;8938.61467349
S;SUL;2015-01-04 02:00:00;7524.70952235
SE;SUDESTE;2015-01-04 02:00:00;32263.42099999
N;NORTE;2015-01-04 03:00:00;4897.02100000
NE;NORDESTE;2015-01-04 03:00:00;8704.19990425
S;SUL;2015-01-04 03:00:00;7254.99483522
SE;SUDESTE;2015-01-04 03:00:00;31348.02100000
N;NORTE;2015-01-04 04:00:00;4827.54299999
NE;NORDESTE;2015-01-04 04:00:00;8555.95963935
S;SUL;2015-01-04 04:00:00;7099.67551740
SE;SUDESTE;2015-01-04 04:00:00;30895.63100000
N;NORTE;2015-01-04 05:00:00;4788.09000000
NE;NORDESTE;2015-01-04 05:00:00;8440.08870244
S;SUL;2015-01-04 05:00:00;7007.36505993
SE;SUDESTE;2015-01-04 05:00:00;30650.55500000
N;NORTE;2015-01-04 06:00:00;4676.78700000
NE;NORDESTE;2015-01-04 06:00:00;7806.62947783
S;SUL;2015-01-04 06:00:00;6733.33936075
SE;SUDESTE;2015-01-04 06:00:00;29676.03799999
N;NORTE;2015-01-04 07:00:00;4394.99800000
NE;NORDESTE;2015-01-04 07:00:00;7512.45778427
S;SUL;2015-01-04 07:00:00;6584.44175922
SE;SUDESTE;2015-01-04 07:00:00;28927.81100000
N;NORTE;2015-01-04 08:00:00;4191.45700000
NE;NORDESTE;2015-01-04 08:00:00;7665.81479603
S;SUL;2015-01-04 08:00:00;6965.97121245
SE;SUDESTE;2015-01-04 08:00:00;29714.40800000
N;NORTE;2015-01-04 09:00:00;4212.92500000
NE;NORDESTE;2015-01-04 09:00:00;7848.88993941
S;SUL;2015-01-04 09:00:00;7386.78438644
SE;SUDESTE;2015-01-04 09:00:00;30459.37000000
N;NORTE;2015-01-04 10:00:00;4291.83700000
NE;NORDESTE;2015-01-04 10:00:00;7985.75688991
S;SUL;2015-01-04 10:00:00;7874.23551262
SE;SUDESTE;2015-01-04 10:00:00;31288.19500000
N;NORTE;2015-01-04 11:00:00;4228.86400000
NE;NORDESTE;2015-01-04 11:00:00;8016.79203063
S;SUL;2015-01-04 11:00:00;8290.19967569
SE;SUDESTE;2015-01-04 11:00:00;31865.74800000
N;NORTE;2015-01-04 12:00:00;4215.42400000
NE;NORDESTE;2015-01-04 12:00:00;8088.63641836
S;SUL;2015-01-04 12:00:00;8121.49916448
SE;SUDESTE;2015-01-04 12:00:00;32179.93900000
N;NORTE;2015-01-04 13:00:00;4220.39999999
NE;NORDESTE;2015-01-04 13:00:00;8097.41295952
S;SUL;2015-01-04 13:00:00;8066.15410201
SE;SUDESTE;2015-01-04 13:00:00;32305.39500000
N;NORTE;2015-01-04 14:00:00;4301.71800000
NE;NORDESTE;2015-01-04 14:00:00;8106.20421113
S;SUL;2015-01-04 14:00:00;8153.64025166
SE;SUDESTE;2015-01-04 14:00:00;32458.09099999
N;NORTE;2015-01-04 15:00:00;4349.64600000
NE;NORDESTE;2015-01-04 15:00:00;8161.71175102
S;SUL;2015-01-04 15:00:00;8221.76769500
SE;SUDESTE;2015-01-04 15:00:00;32575.88400000
N;NORTE;2015-01-04 16:00:00;4355.73200000
NE;NORDESTE;2015-01-04 16:00:00;8110.53924614
S;SUL;2015-01-04 16:00:00;8291.14104051
SE;SUDESTE;2015-01-04 16:00:00;32768.67600000
N;NORTE;2015-01-04 17:00:00;4341.43099999
NE;NORDESTE;2015-01-04 17:00:00;8004.02397995
S;SUL;2015-01-04 17:00:00;8487.68528623
SE;SUDESTE;2015-01-04 17:00:00;33432.36200000
N;NORTE;2015-01-04 18:00:00;4332.20700000
NE;NORDESTE;2015-01-04 18:00:00;8203.16214866
S;SUL;2015-01-04 18:00:00;8823.07722139
SE;SUDESTE;2015-01-04 18:00:00;33894.47699999
N;NORTE;2015-01-04 19:00:00;4659.70400000
NE;NORDESTE;2015-01-04 19:00:00;9830.90940709
S;SUL;2015-01-04 19:00:00;9031.41280487
SE;SUDESTE;2015-01-04 19:00:00;34535.01799999
N;NORTE;2015-01-04 20:00:00;5016.84000000
NE;NORDESTE;2015-01-04 20:00:00;10262.35006927
S;SUL;2015-01-04 20:00:00;9860.93224959
SE;SUDESTE;2015-01-04 20:00:00;38413.42300000
N;NORTE;2015-01-04 21:00:00;5034.32500000
NE;NORDESTE;2015-01-04 21:00:00;10106.27888720
S;SUL;2015-01-04 21:00:00;10757.33669786
SE;SUDESTE;2015-01-04 21:00:00;39061.68799999
N;NORTE;2015-01-04 22:00:00;5162.77999999
NE;NORDESTE;2015-01-04 22:00:00;9982.21742369
S;SUL;2015-01-04 22:00:00;10490.25353960
SE;SUDESTE;2015-01-04 22:00:00;38460.85799999
N;NORTE;2015-01-04 23:00:00;5069.64400000
NE;NORDESTE;2015-01-04 23:00:00;9826.82376827
S;SUL;2015-01-04 23:00:00;9908.86074353
SE;SUDESTE;2015-01-04 23:00:00;36764.21599999
N;NORTE;2015-01-05 00:00:00;4992.26599999
NE;NORDESTE;2015-01-05 00:00:00;9464.23992337
S;SUL;2015-01-05 00:00:00;9082.83506888
SE;SUDESTE;2015-01-05 00:00:00;34545.76199999
N;NORTE;2015-01-05 01:00:00;4815.02200000
NE;NORDESTE;2015-01-05 01:00:00;9079.71954960
S;SUL;2015-01-05 01:00:00;8470.39823415
SE;SUDESTE;2015-01-05 01:00:00;32598.79099999
N;NORTE;2015-01-05 02:00:00;4718.19200000
NE;NORDESTE;2015-01-05 02:00:00;8701.38125134
S;SUL;2015-01-05 02:00:00;8130.50279146
SE;SUDESTE;2015-01-05 02:00:00;31316.79099999
N;NORTE;2015-01-05 03:00:00;4737.55199999
NE;NORDESTE;2015-01-05 03:00:00;8516.00048882
S;SUL;2015-01-05 03:00:00;7991.10445178
SE;SUDESTE;2015-01-05 03:00:00;30672.72900000
N;NORTE;2015-01-05 04:00:00;4657.01100000
NE;NORDESTE;2015-01-05 04:00:00;8465.10676839
S;SUL;2015-01-05 04:00:00;7957.29310967
SE;SUDESTE;2015-01-05 04:00:00;30738.50800000
N;NORTE;2015-01-05 05:00:00;4610.74100000
NE;NORDESTE;2015-01-05 05:00:00;8421.88541214
S;SUL;2015-01-05 05:00:00;8148.29765469
SE;SUDESTE;2015-01-05 05:00:00;31570.62200000
N;NORTE;2015-01-05 06:00:00;4550.86399999
NE;NORDESTE;2015-01-05 06:00:00;7924.79441469
S;SUL;2015-01-05 06:00:00;8519.53042043
SE;SUDESTE;2015-01-05 06:00:00;32751.11800000
N;NORTE;2015-01-05 07:00:00;4343.38099999
NE;NORDESTE;2015-01-05 07:00:00;8040.82049022
S;SUL;2015-01-05 07:00:00;9341.33537932
SE;SUDESTE;2015-01-05 07:00:00;34932.08999999
N;NORTE;2015-01-05 08:00:00;4381.32200000
NE;NORDESTE;2015-01-05 08:00:00;8899.38226942
S;SUL;2015-01-05 08:00:00;10723.00232671
SE;SUDESTE;2015-01-05 08:00:00;38676.00600000
N;NORTE;2015-01-05 09:00:00;4742.32100000
NE;NORDESTE;2015-01-05 09:00:00;9895.55340345
S;SUL;2015-01-05 09:00:00;11467.93474131
SE;SUDESTE;2015-01-05 09:00:00;41279.41899999
N;NORTE;2015-01-05 10:00:00;4900.56600000
NE;NORDESTE;2015-01-05 10:00:00;10374.90162400
S;SUL;2015-01-05 10:00:00;11952.21634858
SE;SUDESTE;2015-01-05 10:00:00;42839.40399999
N;NORTE;2015-01-05 11:00:00;4924.49900000
NE;NORDESTE;2015-01-05 11:00:00;10659.22712982
S;SUL;2015-01-05 11:00:00;12217.04843676
SE;SUDESTE;2015-01-05 11:00:00;43101.02800000
N;NORTE;2015-01-05 12:00:00;4958.81200000
NE;NORDESTE;2015-01-05 12:00:00;10613.61220760
S;SUL;2015-01-05 12:00:00;11676.43979040
SE;SUDESTE;2015-01-05 12:00:00;43176.93600000
N;NORTE;2015-01-05 13:00:00;4802.00900000
NE;NORDESTE;2015-01-05 13:00:00;10406.99046107
S;SUL;2015-01-05 13:00:00;12558.48014379
SE;SUDESTE;2015-01-05 13:00:00;44383.63100000
N;NORTE;2015-01-05 14:00:00;4957.63799999
NE;NORDESTE;2015-01-05 14:00:00;10721.37629212
S;SUL;2015-01-05 14:00:00;13143.59113666
SE;SUDESTE;2015-01-05 14:00:00;44909.43499999
N;NORTE;2015-01-05 15:00:00;5113.42000000
NE;NORDESTE;2015-01-05 15:00:00;11041.75841520
S;SUL;2015-01-05 15:00:00;13189.44122778
SE;SUDESTE;2015-01-05 15:00:00;44880.42900000
N;NORTE;2015-01-05 16:00:00;5121.51200000
NE;NORDESTE;2015-01-05 16:00:00;11050.56541721
S;SUL;2015-01-05 16:00:00;13139.56810236
SE;SUDESTE;2015-01-05 16:00:00;43856.85100000
N;NORTE;2015-01-05 17:00:00;5118.86100000
NE;NORDESTE;2015-01-05 17:00:00;10679.07711978
S;SUL;2015-01-05 17:00:00;12554.30221838
SE;SUDESTE;2015-01-05 17:00:00;41842.01900000
N;NORTE;2015-01-05 18:00:00;4946.05600000
NE;NORDESTE;2015-01-05 18:00:00;9822.78126148
S;SUL;2015-01-05 18:00:00;11554.99533236
SE;SUDESTE;2015-01-05 18:00:00;39195.69500000
N;NORTE;2015-01-05 19:00:00;4906.60700000
NE;NORDESTE;2015-01-05 19:00:00;10296.91947425
S;SUL;2015-01-05 19:00:00;10720.57284531
SE;SUDESTE;2015-01-05 19:00:00;39078.49600000
N;NORTE;2015-01-05 20:00:00;5127.33800000
NE;NORDESTE;2015-01-05 20:00:00;10618.82676977
S;SUL;2015-01-05 20:00:00;11439.17817887
SE;SUDESTE;2015-01-05 20:00:00;42208.99199999
N;NORTE;2015-01-05 21:00:00;5156.30099999
NE;NORDESTE;2015-01-05 21:00:00;10466.01427209
S;SUL;2015-01-05 21:00:00;12304.53163454
SE;SUDESTE;2015-01-05 21:00:00;42659.44900000
N;NORTE;2015-01-05 22:00:00;5211.39500000
NE;NORDESTE;2015-01-05 22:00:00;10966.26298805
S;SUL;2015-01-05 22:00:00;12548.63564765
SE;SUDESTE;2015-01-05 22:00:00;41770.58100000
N;NORTE;2015-01-05 23:00:00;5248.86700000
NE;NORDESTE;2015-01-05 23:00:00;10829.10966856
S;SUL;2015-01-05 23:00:00;12097.46753605
SE;SUDESTE;2015-01-05 23:00:00;39211.22400000
N;NORTE;2015-01-06 00:00:00;5167.34700000
NE;NORDESTE;2015-01-06 00:00:00;10440.16106231
S;SUL;2015-01-06 00:00:00;11302.28520879
SE;SUDESTE;2015-01-06 00:00:00;36422.32999999
N;NORTE;2015-01-06 01:00:00;4990.88200000
NE;NORDESTE;2015-01-06 01:00:00;9978.41390474
S;SUL;2015-01-06 01:00:00;10448.92128611
SE;SUDESTE;2015-01-06 01:00:00;34288.52499999
N;NORTE;2015-01-06 02:00:00;4869.53900000
NE;NORDESTE;2015-01-06 02:00:00;9667.05053824
S;SUL;2015-01-06 02:00:00;9903.30747033
SE;SUDESTE;2015-01-06 02:00:00;33077.53599999
N;NORTE;2015-01-06 03:00:00;4787.21000000
