id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2018-01-02 00:00:00;10593.45300000
S;SUL;2018-01-02 00:00:00;8783.29000000
SE;SUDESTE;2018-01-02 00:00:00;33248.19499999
N;NORTE;2018-01-02 01:00:00;5595.65800000
NE;NORDESTE;2018-01-02 01:00:00;10303.75000000
S;SUL;2018-01-02 01:00:00;8359.06799999
SE;SUDESTE;2018-01-02 01:00:00;31515.38900000
N;NORTE;2018-01-02 02:00:00;5496.45100000
NE;NORDESTE;2018-01-02 02:00:00;10065.59000000
S;SUL;2018-01-02 02:00:00;8053.52800000
SE;SUDESTE;2018-01-02 02:00:00;30414.62199999
N;NORTE;2018-01-02 03:00:00;5404.91999999
NE;NORDESTE;2018-01-02 03:00:00;9871.41400000
S;SUL;2018-01-02 03:00:00;7910.94800000
SE;SUDESTE;2018-01-02 03:00:00;29814.64499999
N;NORTE;2018-01-02 04:00:00;5312.39400000
NE;NORDESTE;2018-01-02 04:00:00;9740.78600000
S;SUL;2018-01-02 04:00:00;7882.27300000
SE;SUDESTE;2018-01-02 04:00:00;29757.81399999
N;NORTE;2018-01-02 05:00:00;5243.69799999
NE;NORDESTE;2018-01-02 05:00:00;9663.32300000
S;SUL;2018-01-02 05:00:00;8082.91100000
SE;SUDESTE;2018-01-02 05:00:00;30396.90100000
N;NORTE;2018-01-02 06:00:00;5131.00900000
NE;NORDESTE;2018-01-02 06:00:00;9072.53000000
S;SUL;2018-01-02 06:00:00;8413.18500000
SE;SUDESTE;2018-01-02 06:00:00;31143.98199999
N;NORTE;2018-01-02 07:00:00;4848.03199999
NE;NORDESTE;2018-01-02 07:00:00;9066.97200000
S;SUL;2018-01-02 07:00:00;8844.76600000
SE;SUDESTE;2018-01-02 07:00:00;32633.61299999
N;NORTE;2018-01-02 08:00:00;4836.79799999
NE;NORDESTE;2018-01-02 08:00:00;9969.36500000
S;SUL;2018-01-02 08:00:00;9880.30400000
SE;SUDESTE;2018-01-02 08:00:00;35370.78699999
N;NORTE;2018-01-02 09:00:00;5145.81500000
NE;NORDESTE;2018-01-02 09:00:00;10946.78999999
S;SUL;2018-01-02 09:00:00;10568.06699999
SE;SUDESTE;2018-01-02 09:00:00;37657.61900000
N;NORTE;2018-01-02 10:00:00;5325.09500000
NE;NORDESTE;2018-01-02 10:00:00;11441.27100000
S;SUL;2018-01-02 10:00:00;11081.17700000
SE;SUDESTE;2018-01-02 10:00:00;39000.31600000
N;NORTE;2018-01-02 11:00:00;5394.53000000
NE;NORDESTE;2018-01-02 11:00:00;11632.99100000
S;SUL;2018-01-02 11:00:00;11354.72000000
SE;SUDESTE;2018-01-02 11:00:00;39478.83699999
N;NORTE;2018-01-02 12:00:00;5385.59000000
NE;NORDESTE;2018-01-02 12:00:00;11576.18800000
S;SUL;2018-01-02 12:00:00;10960.32200000
SE;SUDESTE;2018-01-02 12:00:00;39775.53400000
N;NORTE;2018-01-02 13:00:00;5372.68399999
NE;NORDESTE;2018-01-02 13:00:00;11323.26700000
S;SUL;2018-01-02 13:00:00;11262.68900000
SE;SUDESTE;2018-01-02 13:00:00;40629.28500000
N;NORTE;2018-01-02 14:00:00;5509.79300000
NE;NORDESTE;2018-01-02 14:00:00;11608.56499999
S;SUL;2018-01-02 14:00:00;11607.08600000
SE;SUDESTE;2018-01-02 14:00:00;41273.03699999
N;NORTE;2018-01-02 15:00:00;5673.49400000
NE;NORDESTE;2018-01-02 15:00:00;11916.85200000
S;SUL;2018-01-02 15:00:00;11619.76500000
SE;SUDESTE;2018-01-02 15:00:00;41367.23099999
N;NORTE;2018-01-02 16:00:00;5725.62400000
NE;NORDESTE;2018-01-02 16:00:00;11756.48500000
S;SUL;2018-01-02 16:00:00;11611.44400000
SE;SUDESTE;2018-01-02 16:00:00;41281.73400000
N;NORTE;2018-01-02 17:00:00;5608.36800000
NE;NORDESTE;2018-01-02 17:00:00;11306.95200000
S;SUL;2018-01-02 17:00:00;11276.30200000
SE;SUDESTE;2018-01-02 17:00:00;40167.38000000
N;NORTE;2018-01-02 18:00:00;5365.36600000
NE;NORDESTE;2018-01-02 18:00:00;10320.61200000
S;SUL;2018-01-02 18:00:00;10839.77700000
SE;SUDESTE;2018-01-02 18:00:00;37969.08400000
N;NORTE;2018-01-02 19:00:00;5314.59800000
NE;NORDESTE;2018-01-02 19:00:00;10814.90000000
S;SUL;2018-01-02 19:00:00;10494.01000000
SE;SUDESTE;2018-01-02 19:00:00;38365.34300000
N;NORTE;2018-01-02 20:00:00;5618.24499999
NE;NORDESTE;2018-01-02 20:00:00;11103.16700000
S;SUL;2018-01-02 20:00:00;11255.27199999
SE;SUDESTE;2018-01-02 20:00:00;41628.28100000
N;NORTE;2018-01-02 21:00:00;5698.52899999
NE;NORDESTE;2018-01-02 21:00:00;11123.64499999
S;SUL;2018-01-02 21:00:00;11646.83099999
SE;SUDESTE;2018-01-02 21:00:00;41927.85899999
N;NORTE;2018-01-02 22:00:00;5789.53100000
NE;NORDESTE;2018-01-02 22:00:00;11799.24700000
S;SUL;2018-01-02 22:00:00;11541.51800000
SE;SUDESTE;2018-01-02 22:00:00;41188.52800000
N;NORTE;2018-01-02 23:00:00;5869.05100000
NE;NORDESTE;2018-01-02 23:00:00;11788.10700000
S;SUL;2018-01-02 23:00:00;10943.52799999
SE;SUDESTE;2018-01-02 23:00:00;39002.14900000
N;NORTE;2018-01-03 00:00:00;5837.73400000
NE;NORDESTE;2018-01-03 00:00:00;11472.78200000
S;SUL;2018-01-03 00:00:00;10125.04100000
SE;SUDESTE;2018-01-03 00:00:00;36190.75299999
N;NORTE;2018-01-03 01:00:00;5692.99600000
NE;NORDESTE;2018-01-03 01:00:00;11054.56000000
S;SUL;2018-01-03 01:00:00;9442.41700000
SE;SUDESTE;2018-01-03 01:00:00;34307.22699999
N;NORTE;2018-01-03 02:00:00;5593.98600000
NE;NORDESTE;2018-01-03 02:00:00;10794.57500000
S;SUL;2018-01-03 02:00:00;9063.17100000
SE;SUDESTE;2018-01-03 02:00:00;33009.60300000
N;NORTE;2018-01-03 03:00:00;5502.69699999
NE;NORDESTE;2018-01-03 03:00:00;10541.83300000
S;SUL;2018-01-03 03:00:00;8852.83599999
SE;SUDESTE;2018-01-03 03:00:00;32441.11099999
N;NORTE;2018-01-03 04:00:00;5394.76200000
NE;NORDESTE;2018-01-03 04:00:00;10369.87500000
S;SUL;2018-01-03 04:00:00;8758.21099999
SE;SUDESTE;2018-01-03 04:00:00;32371.90200000
N;NORTE;2018-01-03 05:00:00;5294.79399999
NE;NORDESTE;2018-01-03 05:00:00;10252.02999999
S;SUL;2018-01-03 05:00:00;8935.24000000
SE;SUDESTE;2018-01-03 05:00:00;33015.10700000
N;NORTE;2018-01-03 06:00:00;5226.81899999
NE;NORDESTE;2018-01-03 06:00:00;9582.83900000
S;SUL;2018-01-03 06:00:00;9213.99500000
SE;SUDESTE;2018-01-03 06:00:00;33907.84600000
N;NORTE;2018-01-03 07:00:00;4984.02799999
NE;NORDESTE;2018-01-03 07:00:00;9521.92300000
S;SUL;2018-01-03 07:00:00;9840.56100000
SE;SUDESTE;2018-01-03 07:00:00;35362.81500000
N;NORTE;2018-01-03 08:00:00;4959.28699999
NE;NORDESTE;2018-01-03 08:00:00;10313.41400000
S;SUL;2018-01-03 08:00:00;10951.07900000
SE;SUDESTE;2018-01-03 08:00:00;38123.67900000
N;NORTE;2018-01-03 09:00:00;5266.36100000
NE;NORDESTE;2018-01-03 09:00:00;11273.50900000
S;SUL;2018-01-03 09:00:00;11554.65899999
SE;SUDESTE;2018-01-03 09:00:00;40056.36999999
N;NORTE;2018-01-03 10:00:00;5432.32700000
NE;NORDESTE;2018-01-03 10:00:00;11663.44100000
S;SUL;2018-01-03 10:00:00;12073.13000000
SE;SUDESTE;2018-01-03 10:00:00;41081.12899999
N;NORTE;2018-01-03 11:00:00;5494.57100000
NE;NORDESTE;2018-01-03 11:00:00;11863.56200000
S;SUL;2018-01-03 11:00:00;12317.11600000
SE;SUDESTE;2018-01-03 11:00:00;41188.75599999
N;NORTE;2018-01-03 12:00:00;5489.24000000
NE;NORDESTE;2018-01-03 12:00:00;11740.04399999
S;SUL;2018-01-03 12:00:00;11784.91800000
SE;SUDESTE;2018-01-03 12:00:00;41069.40200000
N;NORTE;2018-01-03 13:00:00;5363.80700000
NE;NORDESTE;2018-01-03 13:00:00;11524.27100000
S;SUL;2018-01-03 13:00:00;12414.64399999
SE;SUDESTE;2018-01-03 13:00:00;41967.42199999
N;NORTE;2018-01-03 14:00:00;5466.05999999
NE;NORDESTE;2018-01-03 14:00:00;11787.93000000
S;SUL;2018-01-03 14:00:00;12869.75400000
SE;SUDESTE;2018-01-03 14:00:00;42590.13500000
N;NORTE;2018-01-03 15:00:00;5616.06399999
NE;NORDESTE;2018-01-03 15:00:00;12141.89500000
S;SUL;2018-01-03 15:00:00;12901.23999999
SE;SUDESTE;2018-01-03 15:00:00;42751.43200000
N;NORTE;2018-01-03 16:00:00;5619.95100000
NE;NORDESTE;2018-01-03 16:00:00;12032.98400000
S;SUL;2018-01-03 16:00:00;12848.08399999
SE;SUDESTE;2018-01-03 16:00:00;42319.56100000
N;NORTE;2018-01-03 17:00:00;5470.89599999
NE;NORDESTE;2018-01-03 17:00:00;11556.43999999
S;SUL;2018-01-03 17:00:00;12347.57900000
SE;SUDESTE;2018-01-03 17:00:00;41079.17299999
N;NORTE;2018-01-03 18:00:00;5287.99800000
NE;NORDESTE;2018-01-03 18:00:00;10629.45899999
S;SUL;2018-01-03 18:00:00;11637.21000000
SE;SUDESTE;2018-01-03 18:00:00;39330.59600000
N;NORTE;2018-01-03 19:00:00;5267.26199999
NE;NORDESTE;2018-01-03 19:00:00;11202.66900000
S;SUL;2018-01-03 19:00:00;11026.98200000
SE;SUDESTE;2018-01-03 19:00:00;39409.82000000
N;NORTE;2018-01-03 20:00:00;5541.98699999
NE;NORDESTE;2018-01-03 20:00:00;11334.41300000
S;SUL;2018-01-03 20:00:00;11685.23300000
SE;SUDESTE;2018-01-03 20:00:00;41847.56599999
N;NORTE;2018-01-03 21:00:00;5642.34399999
NE;NORDESTE;2018-01-03 21:00:00;11307.64200000
S;SUL;2018-01-03 21:00:00;12523.53799999
SE;SUDESTE;2018-01-03 21:00:00;42091.77899999
N;NORTE;2018-01-03 22:00:00;5732.82400000
NE;NORDESTE;2018-01-03 22:00:00;11923.07000000
S;SUL;2018-01-03 22:00:00;12357.42499999
SE;SUDESTE;2018-01-03 22:00:00;40874.56699999
N;NORTE;2018-01-03 23:00:00;5811.73700000
NE;NORDESTE;2018-01-03 23:00:00;11886.73900000
S;SUL;2018-01-03 23:00:00;11800.06199999
SE;SUDESTE;2018-01-03 23:00:00;38876.87200000
N;NORTE;2018-01-04 00:00:00;5779.76700000
NE;NORDESTE;2018-01-04 00:00:00;11579.12800000
S;SUL;2018-01-04 00:00:00;10752.42100000
SE;SUDESTE;2018-01-04 00:00:00;36120.94400000
N;NORTE;2018-01-04 01:00:00;5706.93299999
NE;NORDESTE;2018-01-04 01:00:00;11179.91000000
S;SUL;2018-01-04 01:00:00;9966.24900000
SE;SUDESTE;2018-01-04 01:00:00;33857.82900000
N;NORTE;2018-01-04 02:00:00;5594.45599999
NE;NORDESTE;2018-01-04 02:00:00;10884.88399999
S;SUL;2018-01-04 02:00:00;9457.19200000
SE;SUDESTE;2018-01-04 02:00:00;32517.52800000
N;NORTE;2018-01-04 03:00:00;5476.30599999
NE;NORDESTE;2018-01-04 03:00:00;10674.16700000
S;SUL;2018-01-04 03:00:00;9197.89800000
SE;SUDESTE;2018-01-04 03:00:00;31891.36199999
N;NORTE;2018-01-04 04:00:00;5368.79200000
NE;NORDESTE;2018-01-04 04:00:00;10532.42900000
S;SUL;2018-01-04 04:00:00;9126.59800000
SE;SUDESTE;2018-01-04 04:00:00;31781.95999999
N;NORTE;2018-01-04 05:00:00;5325.58200000
NE;NORDESTE;2018-01-04 05:00:00;10406.62100000
S;SUL;2018-01-04 05:00:00;9246.55200000
SE;SUDESTE;2018-01-04 05:00:00;32493.90100000
N;NORTE;2018-01-04 06:00:00;5239.79200000
NE;NORDESTE;2018-01-04 06:00:00;9766.83399999
S;SUL;2018-01-04 06:00:00;9426.31299999
SE;SUDESTE;2018-01-04 06:00:00;33495.17000000
N;NORTE;2018-01-04 07:00:00;5011.23700000
NE;NORDESTE;2018-01-04 07:00:00;9674.23300000
S;SUL;2018-01-04 07:00:00;10140.85600000
SE;SUDESTE;2018-01-04 07:00:00;34946.92100000
N;NORTE;2018-01-04 08:00:00;4979.55700000
NE;NORDESTE;2018-01-04 08:00:00;10515.17600000
S;SUL;2018-01-04 08:00:00;11301.97699999
SE;SUDESTE;2018-01-04 08:00:00;37489.07499999
N;NORTE;2018-01-04 09:00:00;5215.45700000
NE;NORDESTE;2018-01-04 09:00:00;11386.10100000
S;SUL;2018-01-04 09:00:00;12042.57099999
SE;SUDESTE;2018-01-04 09:00:00;39199.82099999
N;NORTE;2018-01-04 10:00:00;5362.23900000
NE;NORDESTE;2018-01-04 10:00:00;11748.00400000
S;SUL;2018-01-04 10:00:00;12630.74900000
SE;SUDESTE;2018-01-04 10:00:00;40415.40199999
N;NORTE;2018-01-04 11:00:00;5375.73699999
NE;NORDESTE;2018-01-04 11:00:00;11891.73600000
S;SUL;2018-01-04 11:00:00;12876.83900000
SE;SUDESTE;2018-01-04 11:00:00;40708.53300000
N;NORTE;2018-01-04 12:00:00;5287.35799999
NE;NORDESTE;2018-01-04 12:00:00;11731.79800000
S;SUL;2018-01-04 12:00:00;12296.49600000
SE;SUDESTE;2018-01-04 12:00:00;40348.52100000
N;NORTE;2018-01-04 13:00:00;5179.02699999
NE;NORDESTE;2018-01-04 13:00:00;11512.99700000
S;SUL;2018-01-04 13:00:00;13084.57800000
SE;SUDESTE;2018-01-04 13:00:00;41280.66700000
N;NORTE;2018-01-04 14:00:00;5325.62100000
NE;NORDESTE;2018-01-04 14:00:00;11845.24199999
S;SUL;2018-01-04 14:00:00;13678.38900000
SE;SUDESTE;2018-01-04 14:00:00;41703.40900000
N;NORTE;2018-01-04 15:00:00;5482.46499999
NE;NORDESTE;2018-01-04 15:00:00;12068.09600000
S;SUL;2018-01-04 15:00:00;13754.64200000
SE;SUDESTE;2018-01-04 15:00:00;41727.57300000
N;NORTE;2018-01-04 16:00:00;5533.72500000
NE;NORDESTE;2018-01-04 16:00:00;11933.26099999
S;SUL;2018-01-04 16:00:00;13726.77000000
SE;SUDESTE;2018-01-04 16:00:00;41652.00599999
N;NORTE;2018-01-04 17:00:00;5441.38700000
NE;NORDESTE;2018-01-04 17:00:00;11461.20599999
S;SUL;2018-01-04 17:00:00;13137.46900000
SE;SUDESTE;2018-01-04 17:00:00;40339.21700000
N;NORTE;2018-01-04 18:00:00;5254.06900000
NE;NORDESTE;2018-01-04 18:00:00;10469.12299999
S;SUL;2018-01-04 18:00:00;12307.17700000
SE;SUDESTE;2018-01-04 18:00:00;38590.45599999
N;NORTE;2018-01-04 19:00:00;5182.89300000
NE;NORDESTE;2018-01-04 19:00:00;10947.75300000
S;SUL;2018-01-04 19:00:00;11595.26100000
SE;SUDESTE;2018-01-04 19:00:00;38780.10899999
N;NORTE;2018-01-04 20:00:00;5499.62800000
NE;NORDESTE;2018-01-04 20:00:00;11065.99000000
S;SUL;2018-01-04 20:00:00;12187.33399999
SE;SUDESTE;2018-01-04 20:00:00;41390.06399999
N;NORTE;2018-01-04 21:00:00;5600.41200000
NE;NORDESTE;2018-01-04 21:00:00;11086.82500000
S;SUL;2018-01-04 21:00:00;13067.98900000
SE;SUDESTE;2018-01-04 21:00:00;41549.92899999
N;NORTE;2018-01-04 22:00:00;5725.84699999
NE;NORDESTE;2018-01-04 22:00:00;11669.51000000
S;SUL;2018-01-04 22:00:00;13050.80100000
SE;SUDESTE;2018-01-04 22:00:00;40171.84099999
N;NORTE;2018-01-04 23:00:00;5803.53800000
NE;NORDESTE;2018-01-04 23:00:00;11670.72700000
S;SUL;2018-01-04 23:00:00;12658.93499999
SE;SUDESTE;2018-01-04 23:00:00;38074.27499999
N;NORTE;2018-01-05 00:00:00;5754.91500000
NE;NORDESTE;2018-01-05 00:00:00;11370.10200000
S;SUL;2018-01-05 00:00:00;11669.90500000
SE;SUDESTE;2018-01-05 00:00:00;35230.44300000
N;NORTE;2018-01-05 01:00:00;5644.83900000
NE;NORDESTE;2018-01-05 01:00:00;10944.57300000
S;SUL;2018-01-05 01:00:00;10847.84299999
SE;SUDESTE;2018-01-05 01:00:00;32913.70100000
N;NORTE;2018-01-05 02:00:00;5534.01499999
NE;NORDESTE;2018-01-05 02:00:00;10659.04600000
S;SUL;2018-01-05 02:00:00;10296.73100000
SE;SUDESTE;2018-01-05 02:00:00;31697.93600000
N;NORTE;2018-01-05 03:00:00;5414.62099999
NE;NORDESTE;2018-01-05 03:00:00;10421.90400000
S;SUL;2018-01-05 03:00:00;9978.24600000
SE;SUDESTE;2018-01-05 03:00:00;31068.24400000
N;NORTE;2018-01-05 04:00:00;5329.29999999
NE;NORDESTE;2018-01-05 04:00:00;10214.35600000
S;SUL;2018-01-05 04:00:00;9805.23500000
SE;SUDESTE;2018-01-05 04:00:00;30997.27400000
N;NORTE;2018-01-05 05:00:00;5259.95200000
NE;NORDESTE;2018-01-05 05:00:00;10106.34499999
S;SUL;2018-01-05 05:00:00;9944.43500000
SE;SUDESTE;2018-01-05 05:00:00;31811.02599999
N;NORTE;2018-01-05 06:00:00;5179.28300000
NE;NORDESTE;2018-01-05 06:00:00;9544.50500000
S;SUL;2018-01-05 06:00:00;10080.73900000
SE;SUDESTE;2018-01-05 06:00:00;32846.74200000
N;NORTE;2018-01-05 07:00:00;4935.75899999
NE;NORDESTE;2018-01-05 07:00:00;9403.32300000
S;SUL;2018-01-05 07:00:00;10778.93799999
SE;SUDESTE;2018-01-05 07:00:00;34505.21000000
N;NORTE;2018-01-05 08:00:00;4846.29200000
NE;NORDESTE;2018-01-05 08:00:00;10086.75200000
S;SUL;2018-01-05 08:00:00;12025.28500000
SE;SUDESTE;2018-01-05 08:00:00;37187.69500000
N;NORTE;2018-01-05 09:00:00;5120.84400000
NE;NORDESTE;2018-01-05 09:00:00;10985.35099999
S;SUL;2018-01-05 09:00:00;12705.41600000
SE;SUDESTE;2018-01-05 09:00:00;39076.40700000
N;NORTE;2018-01-05 10:00:00;5320.35899999
NE;NORDESTE;2018-01-05 10:00:00;11443.57600000
S;SUL;2018-01-05 10:00:00;13321.16900000
SE;SUDESTE;2018-01-05 10:00:00;40367.45200000
N;NORTE;2018-01-05 11:00:00;5412.90000000
NE;NORDESTE;2018-01-05 11:00:00;11647.95600000
S;SUL;2018-01-05 11:00:00;13566.97200000
SE;SUDESTE;2018-01-05 11:00:00;40404.98199999
N;NORTE;2018-01-05 12:00:00;5436.68100000
NE;NORDESTE;2018-01-05 12:00:00;11585.53500000
S;SUL;2018-01-05 12:00:00;13088.99099999
SE;SUDESTE;2018-01-05 12:00:00;40496.55199999
N;NORTE;2018-01-05 13:00:00;5382.57299999
NE;NORDESTE;2018-01-05 13:00:00;11371.41200000
S;SUL;2018-01-05 13:00:00;13946.60600000
SE;SUDESTE;2018-01-05 13:00:00;41561.33500000
N;NORTE;2018-01-05 14:00:00;5514.68299999
NE;NORDESTE;2018-01-05 14:00:00;11678.26000000
S;SUL;2018-01-05 14:00:00;14530.77600000
SE;SUDESTE;2018-01-05 14:00:00;42216.52500000
N;NORTE;2018-01-05 15:00:00;5728.95500000
NE;NORDESTE;2018-01-05 15:00:00;11922.95500000
S;SUL;2018-01-05 15:00:00;14489.62600000
SE;SUDESTE;2018-01-05 15:00:00;42093.86700000
N;NORTE;2018-01-05 16:00:00;5763.49600000
NE;NORDESTE;2018-01-05 16:00:00;11738.29700000
S;SUL;2018-01-05 16:00:00;14235.75500000
SE;SUDESTE;2018-01-05 16:00:00;41364.51600000
N;NORTE;2018-01-05 17:00:00;5635.94500000
NE;NORDESTE;2018-01-05 17:00:00;11240.21399999
S;SUL;2018-01-05 17:00:00;13622.44899999
SE;SUDESTE;2018-01-05 17:00:00;40431.48700000
N;NORTE;2018-01-05 18:00:00;5447.55199999
NE;NORDESTE;2018-01-05 18:00:00;10351.81000000
S;SUL;2018-01-05 18:00:00;12839.62400000
SE;SUDESTE;2018-01-05 18:00:00;38633.90399999
N;NORTE;2018-01-05 19:00:00;5379.52100000
NE;NORDESTE;2018-01-05 19:00:00;10910.92399999
S;SUL;2018-01-05 19:00:00;12091.46499999
